State,Year,Column1,Metric,Data,Datum,Raw Data,Adjusted Data,Bookmark,Mountain States,Metric Name
Indiana,2017,1,Civic Engagement,4.112437614,,-0.424258734,4.112437614,,,
Kansas,2021,1.1,ce-vt,3.88959832,0.657,0.63,3.88959832,,,Voter turnout
Kansas,2021,1.2,cv-pm,3.632040074,0.112947658,0.53,3.632040074,,,Share of citizens reporting attending public meeting
Kansas,2021,1.3,ce-ao,1.933591248,0.362903089,-0.19,1.933591248,,,"Number of advocacy organizations per 100,000 people"
Iowa,2017,1,Civic Engagement,6.374802841,,-0.107527602,6.374802841,,,
Kansas,2025,1.1,ce-vt,2.732631052,0.6318,0.15,2.732631052,,,Voter turnout
Kansas,2025,1.2,cv-pm,4.481308627,0.124213836,0.88,4.481308627,,,Share of citizens reporting attending public meeting
Kansas,2025,1.3,ce-ao,1.942507772,0.392602147,-0.18,1.942507772,,,"Number of advocacy organizations per 100,000 people"
Kansas,2017,1,Civic Engagement,5.559459472,,-0.221675674,5.559459472,,,
Kentucky,2013,1.1,ce-vt,0.951268752,0.593,-0.6,0.951268752,,,Voter turnout
Kentucky,2013,1.2,cv-pm,-0.028617433,0.064386318,-1.01,-0.028617433,,,Share of citizens reporting attending public meeting
Kentucky,2013,1.3,ce-ao,1.973463891,0.495710443,-0.17,1.973463891,,,"Number of advocacy organizations per 100,000 people"
Kentucky,2017,1,Civic Engagement,2.486548714,,-0.65188318,2.486548714,,,
Kentucky,2017,1.1,ce-vt,-0.112636109,0.569827,-1.05,-0.112636109,,,Voter turnout
Kentucky,2017,1.2,cv-pm,0.655354656,0.073459716,-0.72,0.655354656,,,Share of citizens reporting attending public meeting
Kentucky,2017,1.3,ce-ao,1.943830166,0.397006765,-0.18,1.943830166,,,"Number of advocacy organizations per 100,000 people"
Louisiana,2017,1,Civic Engagement,4.641321256,,-0.350215024,4.641321256,,,
Kentucky,2021,1.1,ce-vt,5.175117506,0.685,1.17,5.175117506,,,Voter turnout
Kentucky,2021,1.2,cv-pm,0.705173757,0.074120603,-0.7,0.705173757,,,Share of citizens reporting attending public meeting
Kentucky,2021,1.3,ce-ao,1.942841191,0.393712696,-0.18,1.942841191,,,"Number of advocacy organizations per 100,000 people"
Maine,2017,1,Civic Engagement,15.60265903,,1.184372264,15.60265903,,,
Kentucky,2025,1.1,ce-vt,2.278108197,0.6219,-0.04,2.278108197,,,Voter turnout
Kentucky,2025,1.2,cv-pm,0.017643233,0.065,-0.99,0.017643233,,,Share of citizens reporting attending public meeting
Kentucky,2025,1.3,ce-ao,1.940162617,0.384790933,-0.19,1.940162617,,,"Number of advocacy organizations per 100,000 people"
Maryland,2017,1,Civic Engagement,9.526228116,,0.333671936,9.526228116,,,
Louisiana,2013,1.1,ce-vt,4.165066717,0.663,0.75,4.165066717,,,Voter turnout
Louisiana,2013,1.2,cv-pm,2.273821577,0.094929881,-0.04,2.273821577,,,Share of citizens reporting attending public meeting
Louisiana,2013,1.3,ce-ao,2.029227812,0.681448293,-0.15,2.029227812,,,"Number of advocacy organizations per 100,000 people"
Massachusetts,2017,1,Civic Engagement,9.069673079,,0.269754231,9.069673079,,,
Louisiana,2017,1.1,ce-vt,2.026743285,0.616425,-0.15,2.026743285,,,Voter turnout
Louisiana,2017,1.2,cv-pm,0.524469453,0.071723426,-0.78,0.524469453,,,Share of citizens reporting attending public meeting
Louisiana,2017,1.3,ce-ao,2.090108518,0.88422907,-0.12,2.090108518,,,"Number of advocacy organizations per 100,000 people"
Michigan,2017,1,Civic Engagement,7.519920923,,0.052788929,7.519920923,,,
Louisiana,2021,1.1,ce-vt,2.144965139,0.619,-0.1,2.144965139,,,Voter turnout
Louisiana,2021,1.2,cv-pm,1.790977056,0.08852459,-0.25,1.790977056,,,Share of citizens reporting attending public meeting
Louisiana,2021,1.3,ce-ao,2.056278693,0.771549066,-0.14,2.056278693,,,"Number of advocacy organizations per 100,000 people"
Minnesota,2017,1,Civic Engagement,12.7839747,,0.789756458,12.7839747,,,
Louisiana,2025,1.1,ce-vt,1.626166324,0.6077,-0.32,1.626166324,,,Voter turnout
Louisiana,2025,1.2,cv-pm,-0.405478711,0.059386973,-1.17,-0.405478711,,,Share of citizens reporting attending public meeting
Louisiana,2025,1.3,ce-ao,2.063677437,0.79619272,-0.13,2.063677437,,,"Number of advocacy organizations per 100,000 people"
Mississippi,2017,1,Civic Engagement,6.58881818,,-0.077565455,6.58881818,,,
Maine,2013,1.1,ce-vt,5.221028905,0.686,1.19,5.221028905,,,Voter turnout
Maine,2013,1.2,cv-pm,7.504140551,0.164313947,2.15,7.504140551,,,Share of citizens reporting attending public meeting
Maine,2013,1.3,ce-ao,1.962256705,0.458381676,-0.18,1.962256705,,,"Number of advocacy organizations per 100,000 people"
Missouri,2017,1,Civic Engagement,6.017916078,,-0.157491749,6.017916078,,,
Maine,2017,1.1,ce-vt,7.092698929,0.726767,1.98,7.092698929,,,Voter turnout
Maine,2017,1.2,cv-pm,6.49449474,0.150920245,1.73,6.49449474,,,Share of citizens reporting attending public meeting
Maine,2017,1.3,ce-ao,2.015465364,0.635608483,-0.15,2.015465364,,,"Number of advocacy organizations per 100,000 people"
Montana,2017,1,Civic Engagement,10.95141178,,0.53319765,10.95141178,,1,
Maine,2021,1.1,ce-vt,6.460636692,0.713,1.71,6.460636692,,,Voter turnout
Maine,2021,1.2,cv-pm,9.402223991,0.189493433,2.95,9.402223991,,,Share of citizens reporting attending public meeting
Maine,2021,1.3,ce-ao,1.978461713,0.512357135,-0.17,1.978461713,,,"Number of advocacy organizations per 100,000 people"
Nebraska,2017,1,Civic Engagement,9.165917009,,0.283228381,9.165917009,,,
Maine,2025,1.1,ce-vt,7.810431837,0.7424,2.28,7.810431837,,,Voter turnout
Maine,2025,1.2,cv-pm,7.553943445,0.164974619,2.17,7.553943445,,,Share of citizens reporting attending public meeting
Maine,2025,1.3,ce-ao,1.968002847,0.477520861,-0.17,1.968002847,,,"Number of advocacy organizations per 100,000 people"
Nevada,2017,1,Civic Engagement,4.255239599,,-0.404266456,4.255239599,,1,
Maryland,2013,1.1,ce-vt,3.614129923,0.651,0.52,3.614129923,,,Voter turnout
Maryland,2013,1.2,cv-pm,2.478229892,0.097641509,0.04,2.478229892,,,Share of citizens reporting attending public meeting
Maryland,2013,1.3,ce-ao,2.000407038,0.585452379,-0.16,2.000407038,,,"Number of advocacy organizations per 100,000 people"
New Hampshire,2017,1,Civic Engagement,14.92565077,,1.089591108,14.92565077,,,
Maryland,2017,1.1,ce-vt,3.947400772,0.658259,0.66,3.947400772,,,Voter turnout
Maryland,2017,1.2,cv-pm,3.583571555,0.112304688,0.51,3.583571555,,,Share of citizens reporting attending public meeting
Maryland,2017,1.3,ce-ao,1.99525579,0.568294659,-0.16,1.99525579,,,"Number of advocacy organizations per 100,000 people"
New Jersey,2017,1,Civic Engagement,4.18176912,,-0.414552323,4.18176912,,,
Maryland,2021,1.1,ce-vt,7.51659888,0.736,2.16,7.51659888,,,Voter turnout
Maryland,2021,1.2,cv-pm,4.909224161,0.129890454,1.06,4.909224161,,,Share of citizens reporting attending public meeting
Maryland,2021,1.3,ce-ao,1.971736504,0.489956883,-0.17,1.971736504,,,"Number of advocacy organizations per 100,000 people"
New Mexico,2017,1,Civic Engagement,3.809173998,,-0.46671564,3.809173998,,1,
Maryland,2025,1.1,ce-vt,5.542408702,0.693,1.33,5.542408702,,,Voter turnout
Maryland,2025,1.2,cv-pm,3.220770094,0.107491857,0.35,3.220770094,,,Share of citizens reporting attending public meeting
Maryland,2025,1.3,ce-ao,1.96465047,0.466354799,-0.17,1.96465047,,,"Number of advocacy organizations per 100,000 people"
New York,2017,1,Civic Engagement,3.660033655,,-0.487595288,3.660033655,,,
Massachusetts,2013,1.1,ce-vt,6.231079694,0.708,1.62,6.231079694,,,Voter turnout
Massachusetts,2013,1.2,cv-pm,4.635495087,0.126259234,0.95,4.635495087,,,Share of citizens reporting attending public meeting
Massachusetts,2013,1.3,ce-ao,2.065037401,0.800722473,-0.13,2.065037401,,,"Number of advocacy organizations per 100,000 people"
North Carolina,2017,1,Civic Engagement,6.987030426,,-0.02181574,6.987030426,,,
Massachusetts,2017,1.1,ce-vt,4.364184456,0.667337,0.83,4.364184456,,,Voter turnout
Massachusetts,2017,1.2,cv-pm,2.660732275,0.100062539,0.12,2.660732275,,,Share of citizens reporting attending public meeting
Massachusetts,2017,1.3,ce-ao,2.044756348,0.733170566,-0.14,2.044756348,,,"Number of advocacy organizations per 100,000 people"
North Dakota,2017,1,Civic Engagement,8.078918694,,0.131048617,8.078918694,,,
Massachusetts,2021,1.1,ce-vt,4.165066717,0.663,0.75,4.165066717,,,Voter turnout
Massachusetts,2021,1.2,cv-pm,5.80341635,0.141752577,1.44,5.80341635,,,Share of citizens reporting attending public meeting
Massachusetts,2021,1.3,ce-ao,1.976320891,0.50522651,-0.17,1.976320891,,,"Number of advocacy organizations per 100,000 people"
Ohio,2017,1,Civic Engagement,5.539781542,,-0.224430584,5.539781542,,,
Massachusetts,2025,1.1,ce-vt,-8.814085922,0.3803,-4.7,-8.814085922,,,Voter turnout
Massachusetts,2025,1.2,cv-pm,5.851022327,0.142384106,1.46,5.851022327,,,Share of citizens reporting attending public meeting
Massachusetts,2025,1.3,ce-ao,1.986526014,0.53921762,-0.17,1.986526014,,,"Number of advocacy organizations per 100,000 people"
Oklahoma,2017,1,Civic Engagement,3.595890925,,-0.49657527,3.595890925,,,
Michigan,2013,1.1,ce-vt,4.394623714,0.668,0.85,4.394623714,,,Voter turnout
Michigan,2013,1.2,cv-pm,2.389393032,0.096463023,0,2.389393032,,,Share of citizens reporting attending public meeting
Michigan,2013,1.3,ce-ao,1.970616413,0.486226098,-0.17,1.970616413,,,"Number of advocacy organizations per 100,000 people"
Oregon,2017,1,Civic Engagement,10.88720502,,0.524208703,10.88720502,,,
Michigan,2017,1.1,ce-vt,3.236003636,0.642764,0.36,3.236003636,,,Voter turnout
Michigan,2017,1.2,cv-pm,2.338619483,0.095789474,-0.02,2.338619483,,,Share of citizens reporting attending public meeting
Michigan,2017,1.3,ce-ao,1.945297803,0.401895152,-0.18,1.945297803,,,"Number of advocacy organizations per 100,000 people"
Pennsylvania,2017,1,Civic Engagement,5.348243425,,-0.25124592,5.348243425,,,
Michigan,2021,1.1,ce-vt,4.440535114,0.669,0.87,4.440535114,,,Voter turnout
Michigan,2021,1.2,cv-pm,3.46885337,0.110782866,0.46,3.46885337,,,Share of citizens reporting attending public meeting
Michigan,2021,1.3,ce-ao,1.939463253,0.382461499,-0.19,1.939463253,,,"Number of advocacy organizations per 100,000 people"
Rhode Island,2017,1,Civic Engagement,5.88357621,,-0.176299331,5.88357621,,,
Michigan,2025,1.1,ce-vt,7.994077435,0.7464,2.36,7.994077435,,,Voter turnout
Michigan,2025,1.2,cv-pm,1.495311642,0.084602369,-0.37,1.495311642,,,Share of citizens reporting attending public meeting
Michigan,2025,1.3,ce-ao,1.964018611,0.464250212,-0.18,1.964018611,,,"Number of advocacy organizations per 100,000 people"
South Carolina,2017,1,Civic Engagement,6.508906183,,-0.088753134,6.508906183,,,
Minnesota,2013,1.1,ce-vt,7.332953282,0.732,2.08,7.332953282,,,Voter turnout
Minnesota,2013,1.2,cv-pm,5.404703943,0.136463361,1.27,5.404703943,,,Share of citizens reporting attending public meeting
Minnesota,2013,1.3,ce-ao,2.027279346,0.674958362,-0.15,2.027279346,,,"Number of advocacy organizations per 100,000 people"
South Dakota,2017,1,Civic Engagement,6.856102987,,-0.040145582,6.856102987,,,
Minnesota,2017,1.1,ce-vt,5.272954698,0.687131,1.21,5.272954698,,,Voter turnout
Minnesota,2017,1.2,cv-pm,5.494014445,0.137648131,1.31,5.494014445,,,Share of citizens reporting attending public meeting
Minnesota,2017,1.3,ce-ao,2.017005557,0.640738542,-0.15,2.017005557,,,"Number of advocacy organizations per 100,000 people"
Tennessee,2017,1,Civic Engagement,0.529944454,,-0.925807776,0.529944454,,,
Minnesota,2021,1.1,ce-vt,9.490789059,0.779,2.99,9.490789059,,,Voter turnout
Minnesota,2021,1.2,cv-pm,4.950256826,0.130434783,1.08,4.950256826,,,Share of citizens reporting attending public meeting
Minnesota,2021,1.3,ce-ao,2.060196971,0.784600022,-0.13,2.060196971,,,"Number of advocacy organizations per 100,000 people"
Texas,2017,1,Civic Engagement,2.218978218,,-0.68934305,2.218978218,,,
Minnesota,2025,1.1,ce-vt,8.779162366,0.7635,2.69,8.779162366,,,Voter turnout
Minnesota,2025,1.2,cv-pm,4.112263728,0.119318182,0.73,4.112263728,,,Share of citizens reporting attending public meeting
Minnesota,2025,1.3,ce-ao,2.053949544,0.763791163,-0.14,2.053949544,,,"Number of advocacy organizations per 100,000 people"
United States,2017,1,Civic Engagement,6.264941024,,-0.122908257,6.264941024,,,
Mississippi,2013,1.1,ce-vt,7.929801476,0.745,2.33,7.929801476,,,Voter turnout
Mississippi,2013,1.2,cv-pm,2.26901145,0.094866071,-0.05,2.26901145,,,Share of citizens reporting attending public meeting
Mississippi,2013,1.3,ce-ao,1.92129074,0.321932693,-0.19,1.92129074,,,"Number of advocacy organizations per 100,000 people"
Utah,2017,1.3,ce-ao,1.946265053,0.405116857,-0.18,1.946265053,,1,"Number of advocacy organizations per 100,000 people"
Mississippi,2017,1.1,ce-vt,4.820681502,0.67728,1.02,4.820681502,,,Voter turnout
Mississippi,2017,1.2,cv-pm,-0.168157803,0.062535211,-1.07,-0.168157803,,,Share of citizens reporting attending public meeting
Mississippi,2017,1.3,ce-ao,1.936294482,0.371906991,-0.19,1.936294482,,,"Number of advocacy organizations per 100,000 people"
Vermont,2017,1,Civic Engagement,13.72941526,,0.922118137,13.72941526,,,
Mississippi,2021,1.1,ce-vt,6.001522697,0.703,1.52,6.001522697,,,Voter turnout
Mississippi,2021,1.2,cv-pm,0.997191027,0.077994429,-0.58,0.997191027,,,Share of citizens reporting attending public meeting
Mississippi,2021,1.3,ce-ao,1.949873917,0.417137222,-0.18,1.949873917,,,"Number of advocacy organizations per 100,000 people"
Virginia,2017,1,Civic Engagement,11.91043437,,0.667460812,11.91043437,,,
Mississippi,2025,1.1,ce-vt,0.101907861,0.5745,-0.96,0.101907861,,,Voter turnout
Mississippi,2025,1.2,cv-pm,1.87273361,0.089609152,-0.21,1.87273361,,,Share of citizens reporting attending public meeting
Mississippi,2025,1.3,ce-ao,1.926383669,0.338896166,-0.19,1.926383669,,,"Number of advocacy organizations per 100,000 people"
Washington,2017,1,Civic Engagement,11.01516743,,0.54212344,11.01516743,,,
Missouri,2013,1.1,ce-vt,3.063193129,0.639,0.29,3.063193129,,,Voter turnout
Missouri,2013,1.2,cv-pm,0.644499953,0.07331572,-0.73,0.644499953,,,Share of citizens reporting attending public meeting
Missouri,2013,1.3,ce-ao,2.010689071,0.619699661,-0.16,2.010689071,,,"Number of advocacy organizations per 100,000 people"
West Virginia,2017,1,Civic Engagement,-0.229302447,,-1.032102343,-0.229302447,,,
Missouri,2017,1.1,ce-vt,3.461704076,0.64768,0.45,3.461704076,,,Voter turnout
Missouri,2017,1.2,cv-pm,0.295318226,0.068683565,-0.88,0.295318226,,,Share of citizens reporting attending public meeting
Missouri,2017,1.3,ce-ao,2.260893776,1.453078707,-0.05,2.260893776,,,"Number of advocacy organizations per 100,000 people"
Wisconsin,2017,1,Civic Engagement,13.49553777,,0.889375287,13.49553777,,1,
Missouri,2021,1.1,ce-vt,4.394623714,0.668,0.85,4.394623714,,,Voter turnout
Missouri,2021,1.2,cv-pm,3.879134284,0.116225547,0.63,3.879134284,,,Share of citizens reporting attending public meeting
Missouri,2021,1.3,ce-ao,2.168722016,1.146074033,-0.09,2.168722016,,,"Number of advocacy organizations per 100,000 people"
Wyoming,2017,1,Civic Engagement,8.2367329,,0.153142606,8.2367329,,,
Missouri,2025,1.1,ce-vt,3.265203287,0.6434,0.37,3.265203287,,,Voter turnout
Missouri,2025,1.2,cv-pm,2.763846746,0.101430429,0.16,2.763846746,,,Share of citizens reporting attending public meeting
Missouri,2025,1.3,ce-ao,2.298738388,1.57913112,-0.03,2.298738388,,,"Number of advocacy organizations per 100,000 people"
Alabama,2021,3.-,cl-cdd,-1.724996175,0.071009167,-2.93,-1.724996175,,,
Montana,2013,1.1,ce-vt,3.88959832,0.657,0.63,3.88959832,,1,Voter turnout
Montana,2013,1.2,cv-pm,6.956107381,0.15704388,1.92,6.956107381,,1,Share of citizens reporting attending public meeting
Montana,2013,1.3,ce-ao,2.239757998,1.382679893,-0.06,2.239757998,,1,"Number of advocacy organizations per 100,000 people"
Alaska,2021,1,Civic Engagement,13.80818768,,0.933146276,13.80818768,,,
Montana,2017,1.1,ce-vt,3.972009282,0.658795,0.67,3.972009282,,1,Voter turnout
Montana,2017,1.2,cv-pm,4.937206547,0.130261661,1.07,4.937206547,,1,Share of citizens reporting attending public meeting
Montana,2017,1.3,ce-ao,2.042195955,0.72464244,-0.14,2.042195955,,1,"Number of advocacy organizations per 100,000 people"
Arizona,2021,1,Civic Engagement,11.03946199,,0.545524678,11.03946199,,1,
Montana,2021,1.1,ce-vt,7.470687481,0.735,2.14,7.470687481,,1,Voter turnout
Montana,2021,1.2,cv-pm,5.032669385,0.131528046,1.11,5.032669385,,1,Share of citizens reporting attending public meeting
Montana,2021,1.3,ce-ao,1.982074119,0.524389297,-0.17,1.982074119,,1,"Number of advocacy organizations per 100,000 people"
Arkansas,2021,1,Civic Engagement,3.164184357,,-0.55701419,3.164184357,,,
Montana,2025,1.1,ce-vt,5.037383307,0.682,1.12,5.037383307,,1,Voter turnout
Montana,2025,1.2,cv-pm,5.474134736,0.137384412,1.3,5.474134736,,1,Share of citizens reporting attending public meeting
Montana,2025,1.3,ce-ao,1.983917528,0.530529303,-0.17,1.983917528,,1,"Number of advocacy organizations per 100,000 people"
California,2021,1,Civic Engagement,8.68760593,,0.21626483,8.68760593,,,
Nebraska,2013,1.1,ce-vt,2.00723094,0.616,-0.16,2.00723094,,,Voter turnout
Nebraska,2013,1.2,cv-pm,3.87149911,0.11612426,0.63,3.87149911,,,Share of citizens reporting attending public meeting
Nebraska,2013,1.3,ce-ao,2.114861954,0.966677538,-0.11,2.114861954,,,"Number of advocacy organizations per 100,000 people"
Colorado,2021,1,Civic Engagement,13.43205376,,0.880487527,13.43205376,,1,
Nebraska,2017,1.1,ce-vt,4.388563409,0.667868,0.84,4.388563409,,,Voter turnout
Nebraska,2017,1.2,cv-pm,2.866666625,0.102794411,0.2,2.866666625,,,Share of citizens reporting attending public meeting
Nebraska,2017,1.3,ce-ao,1.910686974,0.28661379,-0.2,1.910686974,,,"Number of advocacy organizations per 100,000 people"
Connecticut,2021,1,Civic Engagement,12.0916275,,0.69282785,12.0916275,,,
Nebraska,2021,1.1,ce-vt,3.660041322,0.652,0.54,3.660041322,,,Voter turnout
Nebraska,2021,1.2,cv-pm,3.318371429,0.108786611,0.39,3.318371429,,,Share of citizens reporting attending public meeting
Nebraska,2021,1.3,ce-ao,1.896301571,0.23869905,-0.2,1.896301571,,,"Number of advocacy organizations per 100,000 people"
Delaware,2021,1,Civic Engagement,11.22426532,,0.571397145,11.22426532,,,
Nebraska,2025,1.1,ce-vt,4.927195948,0.6796,1.07,4.927195948,,,Voter turnout
Nebraska,2025,1.2,cv-pm,3.44490075,0.110465116,0.45,3.44490075,,,Share of citizens reporting attending public meeting
Nebraska,2025,1.3,ce-ao,1.913749403,0.296814093,-0.2,1.913749403,,,"Number of advocacy organizations per 100,000 people"
District of Columbia,2021,1,Civic Engagement,#VALUE!,,#VALUE!,#VALUE!,,,
Nevada,2013,1.1,ce-vt,0.308509159,0.579,-0.87,0.308509159,,1,Voter turnout
Nevada,2013,1.2,cv-pm,0.924858458,0.077034884,-0.61,0.924858458,,1,Share of citizens reporting attending public meeting
Nevada,2013,1.3,ce-ao,1.88827135,0.211952079,-0.21,1.88827135,,1,"Number of advocacy organizations per 100,000 people"
Florida,2021,1,Civic Engagement,6.355377269,,-0.110247182,6.355377269,,,
Nevada,2017,1.1,ce-vt,1.503307419,0.605024,-0.37,1.503307419,,1,Voter turnout
Nevada,2017,1.2,cv-pm,0.870454994,0.076313181,-0.63,0.870454994,,1,Share of citizens reporting attending public meeting
