State,State Code,Metric,Year,Value
New York,NY,cl-don,2025,-0.3
New York,NY,cl-mem,2025,1.2
New York,NY,cl-np,2025,1.3
New York,NY,cl-npo,2025,0.7
New York,NY,cl-porg,2025,0.7
New York,NY,cl-rel,2025,-1.2
New York,NY,cl-ta,2025,-0.9
New York,NY,cl-tfn,2025,-1.3
New York,NY,cl-vol,2025,0.1
New York,NY,cv-pm,2025,2.0
New York,NY,fg-act,2025,0.4
New York,NY,fg-br,2025,-0.3
New York,NY,fg-play,2025,0.6
New York,NY,fg-read,2025,3.7
New York,NY,fg-sch,2025,2.5
New York,NY,fg-yorg,2025,0.9
New York,NY,fh-eat,2025,3.3
New York,NY,fh-ed,2025,1.6
New York,NY,fh-ma,2025,-0.4
New York,NY,fh-read,2025,1.3
New York,NY,fh-spf,2025,2.4
New York,NY,fh-time,2025,0.5
New York,NY,fh-tv,2025,0.0
New York,NY,fh-uw,2025,1.5
New York,NY,sc-born,2025,2.5
New York,NY,sc-eng-a,2025,-1.5
New York,NY,sc-eng-c,2025,-3.0
New York,NY,sc-mid,2025,0.3
New York,NY,sm-em,2025,3.2
New York,NY,sm-grad,2025,4.6
New York,NY,sm-hr,2025,-0.8
New York,NY,sm-neet,2025,2.1
New York,NY,st-fc,2025,1.6
New York,NY,st-fc trust,2025,2.3
New York,NY,st-fcc,2025,2.4
New York,NY,st-vc,2025,1.8
North Carolina,NC,Civic Engagement,2025,9.9
North Carolina,NC,Community Life,2025,0.0
North Carolina,NC,Family Health,2025,9.7
North Carolina,NC,Future Generations,2025,1.4
North Carolina,NC,Social Cohesion,2025,6.2
North Carolina,NC,Social Mobility,2025,10.0
North Carolina,NC,Social Trust,2025,12.9
North Carolina,NC,Total,2025,50.0
North Carolina,NC,ce-ao,2025,2.0
North Carolina,NC,ce-vt,2025,6.0
North Carolina,NC,cl-cdd,2025,-1.8
North Carolina,NC,cl-don,2025,0.1
North Carolina,NC,cl-mem,2025,1.0
North Carolina,NC,cl-np,2025,0.5
North Carolina,NC,cl-npo,2025,0.6
North Carolina,NC,cl-porg,2025,0.7
North Carolina,NC,cl-rel,2025,0.2
North Carolina,NC,cl-ta,2025,-0.8
North Carolina,NC,cl-tfn,2025,-1.9
North Carolina,NC,cl-vol,2025,0.0
North Carolina,NC,cv-pm,2025,1.9
North Carolina,NC,fg-act,2025,0.4
North Carolina,NC,fg-br,2025,0.2
North Carolina,NC,fg-play,2025,0.8
North Carolina,NC,fg-read,2025,0.3
North Carolina,NC,fg-sch,2025,-0.4
North Carolina,NC,fg-yorg,2025,0.4
North Carolina,NC,fh-eat,2025,3.7
North Carolina,NC,fh-ed,2025,2.7
North Carolina,NC,fh-ma,2025,1.0
North Carolina,NC,fh-read,2025,1.1
North Carolina,NC,fh-spf,2025,1.1
North Carolina,NC,fh-time,2025,0.8
North Carolina,NC,fh-tv,2025,0.0
North Carolina,NC,fh-uw,2025,0.9
North Carolina,NC,sc-born,2025,1.1
North Carolina,NC,sc-eng-a,2025,2.2
North Carolina,NC,sc-eng-c,2025,1.3
North Carolina,NC,sc-mid,2025,1.6
North Carolina,NC,sm-em,2025,1.3
North Carolina,NC,sm-grad,2025,3.5
North Carolina,NC,sm-hr,2025,2.5
North Carolina,NC,sm-neet,2025,2.7
North Carolina,NC,st-fc,2025,4.1
North Carolina,NC,st-fc trust,2025,3.9
North Carolina,NC,st-fcc,2025,3.1
North Carolina,NC,st-vc,2025,1.8
North Dakota,ND,Civic Engagement,2025,8.1
North Dakota,ND,Community Life,2025,2.9
North Dakota,ND,Family Health,2025,5.0
North Dakota,ND,Future Generations,2025,12.4
North Dakota,ND,Social Cohesion,2025,11.7
North Dakota,ND,Social Mobility,2025,17.1
North Dakota,ND,Social Trust,2025,12.0
North Dakota,ND,Total,2025,69.2
North Dakota,ND,ce-ao,2025,1.9
North Dakota,ND,ce-vt,2025,2.7
North Dakota,ND,cl-cdd,2025,-2.3
North Dakota,ND,cl-don,2025,1.3
North Dakota,ND,cl-mem,2025,0.8
North Dakota,ND,cl-np,2025,0.3
North Dakota,ND,cl-npo,2025,0.5
North Dakota,ND,cl-porg,2025,0.7
North Dakota,ND,cl-rel,2025,-0.4
North Dakota,ND,cl-ta,2025,-0.2
North Dakota,ND,cl-tfn,2025,-0.8
North Dakota,ND,cl-vol,2025,0.9
North Dakota,ND,cv-pm,2025,3.6
North Dakota,ND,fg-act,2025,1.1
North Dakota,ND,fg-br,2025,1.3
North Dakota,ND,fg-play,2025,4.6
North Dakota,ND,fg-read,2025,1.2
North Dakota,ND,fg-sch,2025,1.8
North Dakota,ND,fg-yorg,2025,0.6
North Dakota,ND,fh-eat,2025,0.3
North Dakota,ND,fh-ed,2025,1.2
North Dakota,ND,fh-ma,2025,0.7
North Dakota,ND,fh-read,2025,1.0
North Dakota,ND,fh-spf,2025,-0.8
North Dakota,ND,fh-time,2025,0.9
North Dakota,ND,fh-tv,2025,0.0
North Dakota,ND,fh-uw,2025,2.5
North Dakota,ND,sc-born,2025,2.4
North Dakota,ND,sc-eng-a,2025,3.4
North Dakota,ND,sc-eng-c,2025,3.7
North Dakota,ND,sc-mid,2025,2.2
North Dakota,ND,sm-em,2025,5.0
North Dakota,ND,sm-grad,2025,2.5
North Dakota,ND,sm-hr,2025,3.0
North Dakota,ND,sm-neet,2025,6.5
North Dakota,ND,st-fc,2025,3.3
North Dakota,ND,st-fc trust,2025,3.2
North Dakota,ND,st-fcc,2025,2.5
North Dakota,ND,st-vc,2025,3.0
Ohio,OH,Civic Engagement,2025,7.2
Ohio,OH,Community Life,2025,2.0
Ohio,OH,Family Health,2025,3.7
Ohio,OH,Future Generations,2025,4.0
Ohio,OH,Social Cohesion,2025,11.8
Ohio,OH,Social Mobility,2025,8.2
Ohio,OH,Social Trust,2025,12.1
Ohio,OH,Total,2025,49.0
Ohio,OH,ce-ao,2025,1.9
Ohio,OH,ce-vt,2025,3.7
Ohio,OH,cl-cdd,2025,-2.2
Ohio,OH,cl-don,2025,1.1
Ohio,OH,cl-mem,2025,0.8
Ohio,OH,cl-np,2025,1.5
Ohio,OH,cl-npo,2025,0.7
Ohio,OH,cl-porg,2025,1.9
Ohio,OH,cl-rel,2025,-0.4
Ohio,OH,cl-ta,2025,-1.3
Ohio,OH,cl-tfn,2025,-1.7
Ohio,OH,cl-vol,2025,1.0
Ohio,OH,cv-pm,2025,1.5
Ohio,OH,fg-act,2025,0.4
Ohio,OH,fg-br,2025,0.0
Ohio,OH,fg-play,2025,0.8
Ohio,OH,fg-read,2025,1.1
Ohio,OH,fg-sch,2025,1.2
Ohio,OH,fg-yorg,2025,0.8
Ohio,OH,fh-eat,2025,0.8
Ohio,OH,fh-ed,2025,0.4
Ohio,OH,fh-ma,2025,0.2
Ohio,OH,fh-read,2025,1.3
Ohio,OH,fh-spf,2025,0.3
Ohio,OH,fh-time,2025,0.7
Ohio,OH,fh-tv,2025,0.0
Ohio,OH,fh-uw,2025,0.6
Ohio,OH,sc-born,2025,4.4
Ohio,OH,sc-eng-a,2025,3.1
Ohio,OH,sc-eng-c,2025,2.7
Ohio,OH,sc-mid,2025,1.5
Ohio,OH,sm-em,2025,0.6
Ohio,OH,sm-grad,2025,2.1
Ohio,OH,sm-hr,2025,3.0
Ohio,OH,sm-neet,2025,2.5
Ohio,OH,st-fc,2025,3.1
Ohio,OH,st-fc trust,2025,3.6
Ohio,OH,st-fcc,2025,2.6
Ohio,OH,st-vc,2025,2.8
Oklahoma,OK,Civic Engagement,2025,1.0
Oklahoma,OK,Community Life,2025,0.4
Oklahoma,OK,Family Health,2025,5.5
Oklahoma,OK,Future Generations,2025,4.1
Oklahoma,OK,Social Cohesion,2025,9.0
Oklahoma,OK,Social Mobility,2025,6.7
Oklahoma,OK,Social Trust,2025,8.8
Oklahoma,OK,Total,2025,35.6
Oklahoma,OK,ce-ao,2025,2.1
Oklahoma,OK,ce-vt,2025,-1.8
Oklahoma,OK,cl-cdd,2025,-2.0
Oklahoma,OK,cl-don,2025,0.7
Oklahoma,OK,cl-mem,2025,-0.2
Oklahoma,OK,cl-np,2025,0.7
Oklahoma,OK,cl-npo,2025,0.6
Oklahoma,OK,cl-porg,2025,0.7
Oklahoma,OK,cl-rel,2025,0.8
Oklahoma,OK,cl-ta,2025,-0.8
Oklahoma,OK,cl-tfn,2025,-2.1
Oklahoma,OK,cl-vol,2025,0.9
Oklahoma,OK,cv-pm,2025,0.8
Oklahoma,OK,fg-act,2025,-0.3
Oklahoma,OK,fg-br,2025,0.8
Oklahoma,OK,fg-play,2025,1.0
Oklahoma,OK,fg-read,2025,1.5
Oklahoma,OK,fg-sch,2025,0.1
Oklahoma,OK,fg-yorg,2025,0.8
Oklahoma,OK,fh-eat,2025,3.3
Oklahoma,OK,fh-ed,2025,0.1
Oklahoma,OK,fh-ma,2025,0.8
Oklahoma,OK,fh-read,2025,-0.2
Oklahoma,OK,fh-spf,2025,0.8
Oklahoma,OK,fh-time,2025,1.4
Oklahoma,OK,fh-tv,2025,0.0
Oklahoma,OK,fh-uw,2025,0.2
Oklahoma,OK,sc-born,2025,2.1
Oklahoma,OK,sc-eng-a,2025,2.5
Oklahoma,OK,sc-eng-c,2025,2.5
Oklahoma,OK,sc-mid,2025,1.8
Oklahoma,OK,sm-em,2025,1.9
Oklahoma,OK,sm-grad,2025,1.1
Oklahoma,OK,sm-hr,2025,2.3
Oklahoma,OK,sm-neet,2025,1.4
Oklahoma,OK,st-fc,2025,2.1
Oklahoma,OK,st-fc trust,2025,2.4
Oklahoma,OK,st-fcc,2025,2.7
Oklahoma,OK,st-vc,2025,1.6
Oregon,OR,Civic Engagement,2025,10.3
Oregon,OR,Community Life,2025,3.4
Oregon,OR,Family Health,2025,8.1
Oregon,OR,Future Generations,2025,5.2
Oregon,OR,Social Cohesion,2025,4.7
Oregon,OR,Social Mobility,2025,8.5
Oregon,OR,Social Trust,2025,14.7
Oregon,OR,Total,2025,54.9
Oregon,OR,ce-ao,2025,2.0
Oregon,OR,ce-vt,2025,6.2
Oregon,OR,cl-cdd,2025,-1.4
Oregon,OR,cl-don,2025,1.5
Oregon,OR,cl-mem,2025,1.9
Oregon,OR,cl-np,2025,0.3
Oregon,OR,cl-npo,2025,0.6
Oregon,OR,cl-porg,2025,0.7
Oregon,OR,cl-rel,2025,-1.6
Oregon,OR,cl-ta,2025,-0.7
Oregon,OR,cl-tfn,2025,-0.8
Oregon,OR,cl-vol,2025,1.8
Oregon,OR,cv-pm,2025,2.1
Oregon,OR,fg-act,2025,1.4
Oregon,OR,fg-br,2025,-1.5
Oregon,OR,fg-play,2025,1.6
Oregon,OR,fg-read,2025,1.9
Oregon,OR,fg-sch,2025,1.2
Oregon,OR,fg-yorg,2025,2.1
Oregon,OR,fh-eat,2025,1.3
Oregon,OR,fh-ed,2025,0.3
Oregon,OR,fh-ma,2025,0.8
Oregon,OR,fh-read,2025,2.2
Oregon,OR,fh-spf,2025,1.6
Oregon,OR,fh-time,2025,1.8
Oregon,OR,fh-tv,2025,0.0
Oregon,OR,fh-uw,2025,1.5
Oregon,OR,sc-born,2025,-0.1
Oregon,OR,sc-eng-a,2025,2.0
Oregon,OR,sc-eng-c,2025,0.9
Oregon,OR,sc-mid,2025,1.9
Oregon,OR,sm-em,2025,0.5
Oregon,OR,sm-grad,2025,3.7
Oregon,OR,sm-hr,2025,1.9
Oregon,OR,sm-neet,2025,2.3
Oregon,OR,st-fc,2025,4.5
Oregon,OR,st-fc trust,2025,4.4
Oregon,OR,st-fcc,2025,3.4
Oregon,OR,st-vc,2025,2.5
Pennsylvania,PA,Civic Engagement,2025,11.2
Pennsylvania,PA,Community Life,2025,1.4
Pennsylvania,PA,Family Health,2025,6.8
Pennsylvania,PA,Future Generations,2025,1.4
Pennsylvania,PA,Social Cohesion,2025,9.1
Pennsylvania,PA,Social Mobility,2025,13.2
Pennsylvania,PA,Social Trust,2025,12.0
Pennsylvania,PA,Total,2025,55.0
Pennsylvania,PA,ce-ao,2025,2.0
Pennsylvania,PA,ce-vt,2025,6.5
Pennsylvania,PA,cl-cdd,2025,-2.0
Pennsylvania,PA,cl-don,2025,1.4
Pennsylvania,PA,cl-mem,2025,1.1
Pennsylvania,PA,cl-np,2025,1.4
Pennsylvania,PA,cl-npo,2025,0.9
Pennsylvania,PA,cl-porg,2025,0.7
Pennsylvania,PA,cl-rel,2025,-0.7
Pennsylvania,PA,cl-ta,2025,-1.4
Pennsylvania,PA,cl-tfn,2025,-1.5
Pennsylvania,PA,cl-vol,2025,1.0
Pennsylvania,PA,cv-pm,2025,2.7
Pennsylvania,PA,fg-act,2025,1.3
Pennsylvania,PA,fg-br,2025,-0.8
Pennsylvania,PA,fg-play,2025,0.1
Pennsylvania,PA,fg-read,2025,0.7
Pennsylvania,PA,fg-sch,2025,1.2
Pennsylvania,PA,fg-yorg,2025,0.4
Pennsylvania,PA,fh-eat,2025,1.1
Pennsylvania,PA,fh-ed,2025,1.2
Pennsylvania,PA,fh-ma,2025,0.6
Pennsylvania,PA,fh-read,2025,1.5
Pennsylvania,PA,fh-spf,2025,1.2
Pennsylvania,PA,fh-time,2025,1.0
Pennsylvania,PA,fh-tv,2025,0.0
Pennsylvania,PA,fh-uw,2025,1.3
Pennsylvania,PA,sc-born,2025,3.8
Pennsylvania,PA,sc-eng-a,2025,2.3
Pennsylvania,PA,sc-eng-c,2025,1.6
Pennsylvania,PA,sc-mid,2025,1.4
Pennsylvania,PA,sm-em,2025,2.9
Pennsylvania,PA,sm-grad,2025,3.1
Pennsylvania,PA,sm-hr,2025,3.9
Pennsylvania,PA,sm-neet,2025,3.3
Pennsylvania,PA,st-fc,2025,3.1
Pennsylvania,PA,st-fc trust,2025,3.3
Pennsylvania,PA,st-fcc,2025,2.6
Pennsylvania,PA,st-vc,2025,3.0
Rhode Island,RI,Civic Engagement,2025,6.6
Rhode Island,RI,Community Life,2025,-0.8
Rhode Island,RI,Family Health,2025,4.3
Rhode Island,RI,Future Generations,2025,2.8
Rhode Island,RI,Social Cohesion,2025,4.7
Rhode Island,RI,Social Mobility,2025,15.1
Rhode Island,RI,Social Trust,2025,11.5
Rhode Island,RI,Total,2025,44.2
Rhode Island,RI,ce-ao,2025,2.3
Rhode Island,RI,ce-vt,2025,2.4
Rhode Island,RI,cl-cdd,2025,-1.8
Rhode Island,RI,cl-don,2025,0.7
Rhode Island,RI,cl-mem,2025,-0.7
Rhode Island,RI,cl-np,2025,0.3
Rhode Island,RI,cl-npo,2025,1.1
Rhode Island,RI,cl-porg,2025,0.7
Rhode Island,RI,cl-rel,2025,-0.7
Rhode Island,RI,cl-ta,2025,-0.8
Rhode Island,RI,cl-tfn,2025,-0.4
Rhode Island,RI,cl-vol,2025,-0.6
Rhode Island,RI,cv-pm,2025,1.9
Rhode Island,RI,fg-act,2025,-1.3
Rhode Island,RI,fg-br,2025,-1.5
Rhode Island,RI,fg-play,2025,-0.5
Rhode Island,RI,fg-read,2025,4.8
Rhode Island,RI,fg-sch,2025,2.3
Rhode Island,RI,fg-yorg,2025,1.6
Rhode Island,RI,fh-eat,2025,0.5
Rhode Island,RI,fh-ed,2025,0.6
Rhode Island,RI,fh-ma,2025,-0.1
Rhode Island,RI,fh-read,2025,1.5
Rhode Island,RI,fh-spf,2025,1.6
Rhode Island,RI,fh-time,2025,0.4
Rhode Island,RI,fh-tv,2025,0.0
Rhode Island,RI,fh-uw,2025,0.5
Rhode Island,RI,sc-born,2025,1.2
Rhode Island,RI,sc-eng-a,2025,0.5
Rhode Island,RI,sc-eng-c,2025,0.7
Rhode Island,RI,sc-mid,2025,2.3
Rhode Island,RI,sm-em,2025,3.1
Rhode Island,RI,sm-grad,2025,4.1
Rhode Island,RI,sm-hr,2025,2.5
Rhode Island,RI,sm-neet,2025,5.4
Rhode Island,RI,st-fc,2025,0.3
Rhode Island,RI,st-fc trust,2025,3.7
Rhode Island,RI,st-fcc,2025,3.5
Rhode Island,RI,st-vc,2025,4.0
South Carolina,SC,Civic Engagement,2025,7.1
South Carolina,SC,Community Life,2025,1.5
South Carolina,SC,Family Health,2025,5.1
South Carolina,SC,Future Generations,2025,6.2
South Carolina,SC,Social Cohesion,2025,8.5
South Carolina,SC,Social Mobility,2025,9.4
South Carolina,SC,Social Trust,2025,11.2
South Carolina,SC,Total,2025,48.9
South Carolina,SC,ce-ao,2025,2.0
South Carolina,SC,ce-vt,2025,2.3
South Carolina,SC,cl-cdd,2025,-1.9
South Carolina,SC,cl-don,2025,0.3
South Carolina,SC,cl-mem,2025,0.7
South Carolina,SC,cl-np,2025,0.5
South Carolina,SC,cl-npo,2025,0.6
South Carolina,SC,cl-porg,2025,0.8
South Carolina,SC,cl-rel,2025,0.9
South Carolina,SC,cl-ta,2025,-1.2
South Carolina,SC,cl-tfn,2025,-1.1
South Carolina,SC,cl-vol,2025,0.6
South Carolina,SC,cv-pm,2025,2.9
South Carolina,SC,fg-act,2025,-0.6
South Carolina,SC,fg-br,2025,-0.1
South Carolina,SC,fg-play,2025,1.5
South Carolina,SC,fg-read,2025,0.5
South Carolina,SC,fg-sch,2025,0.9
South Carolina,SC,fg-yorg,2025,1.7
South Carolina,SC,fh-eat,2025,1.7
South Carolina,SC,fh-ed,2025,0.7
South Carolina,SC,fh-ma,2025,1.1
South Carolina,SC,fh-read,2025,1.0
South Carolina,SC,fh-spf,2025,1.1
South Carolina,SC,fh-time,2025,0.2
South Carolina,SC,fh-tv,2025,0.0
South Carolina,SC,fh-uw,2025,0.2
South Carolina,SC,sc-born,2025,0.9
South Carolina,SC,sc-eng-a,2025,3.0
South Carolina,SC,sc-eng-c,2025,2.6
South Carolina,SC,sc-mid,2025,2.0
South Carolina,SC,sm-em,2025,1.2
South Carolina,SC,sm-grad,2025,2.3
South Carolina,SC,sm-hr,2025,4.2
South Carolina,SC,sm-neet,2025,1.7
South Carolina,SC,st-fc,2025,3.7
South Carolina,SC,st-fc trust,2025,3.2
South Carolina,SC,st-fcc,2025,3.1
South Carolina,SC,st-vc,2025,1.0
South Dakota,SD,Civic Engagement,2025,9.1
South Dakota,SD,Community Life,2025,3.4
South Dakota,SD,Family Health,2025,6.1
South Dakota,SD,Future Generations,2025,6.2
South Dakota,SD,Social Cohesion,2025,11.8
South Dakota,SD,Social Mobility,2025,15.9
South Dakota,SD,Social Trust,2025,4.9
South Dakota,SD,Total,2025,57.4
South Dakota,SD,ce-ao,2025,1.9
South Dakota,SD,ce-vt,2025,3.1
South Dakota,SD,cl-cdd,2025,-2.3
South Dakota,SD,cl-don,2025,1.4
South Dakota,SD,cl-mem,2025,1.5
South Dakota,SD,cl-np,2025,1.2
South Dakota,SD,cl-npo,2025,0.6
South Dakota,SD,cl-porg,2025,0.7
South Dakota,SD,cl-rel,2025,1.4
South Dakota,SD,cl-ta,2025,-1.3
South Dakota,SD,cl-tfn,2025,-3.5
South Dakota,SD,cl-vol,2025,2.6
South Dakota,SD,cv-pm,2025,4.1
South Dakota,SD,fg-act,2025,3.4
South Dakota,SD,fg-br,2025,1.1
South Dakota,SD,fg-play,2025,1.7
South Dakota,SD,fg-read,2025,1.0
South Dakota,SD,fg-sch,2025,0.5
South Dakota,SD,fg-yorg,2025,0.8
South Dakota,SD,fh-eat,2025,0.8
South Dakota,SD,fh-ed,2025,1.7
South Dakota,SD,fh-ma,2025,1.1
South Dakota,SD,fh-read,2025,0.3
South Dakota,SD,fh-spf,2025,-0.4
South Dakota,SD,fh-time,2025,1.7
South Dakota,SD,fh-tv,2025,0.0
South Dakota,SD,fh-uw,2025,1.9
South Dakota,SD,sc-born,2025,2.6
South Dakota,SD,sc-eng-a,2025,3.4
South Dakota,SD,sc-eng-c,2025,3.4
South Dakota,SD,sc-mid,2025,2.5
South Dakota,SD,sm-em,2025,6.1
South Dakota,SD,sm-grad,2025,2.5
South Dakota,SD,sm-hr,2025,3.9
South Dakota,SD,sm-neet,2025,3.4
South Dakota,SD,st-fc,2025,0.4
South Dakota,SD,st-fc trust,2025,1.6
South Dakota,SD,st-fcc,2025,0.6
South Dakota,SD,st-vc,2025,2.2
Tennessee,TN,Civic Engagement,2025,5.1
Tennessee,TN,Community Life,2025,3.3
Tennessee,TN,Family Health,2025,6.2
Tennessee,TN,Future Generations,2025,2.1
Tennessee,TN,Social Cohesion,2025,8.0
Tennessee,TN,Social Mobility,2025,8.0
Tennessee,TN,Social Trust,2025,10.2
Tennessee,TN,Total,2025,42.9
Tennessee,TN,ce-ao,2025,2.0
Tennessee,TN,ce-vt,2025,0.2
Tennessee,TN,cl-cdd,2025,-2.1
Tennessee,TN,cl-don,2025,1.5
Tennessee,TN,cl-mem,2025,1.5
Tennessee,TN,cl-np,2025,1.1
Tennessee,TN,cl-npo,2025,0.5
Tennessee,TN,cl-porg,2025,0.7
Tennessee,TN,cl-rel,2025,0.9
Tennessee,TN,cl-ta,2025,-0.6
Tennessee,TN,cl-tfn,2025,-2.3
Tennessee,TN,cl-vol,2025,1.1
Tennessee,TN,cv-pm,2025,2.9
Tennessee,TN,fg-act,2025,1.0
Tennessee,TN,fg-br,2025,0.7
Tennessee,TN,fg-play,2025,0.2
Tennessee,TN,fg-read,2025,1.0
Tennessee,TN,fg-sch,2025,-0.3
Tennessee,TN,fg-yorg,2025,0.8
Tennessee,TN,fh-eat,2025,0.7
Tennessee,TN,fh-ed,2025,1.1
Tennessee,TN,fh-ma,2025,0.9
Tennessee,TN,fh-read,2025,1.8
Tennessee,TN,fh-spf,2025,1.2
Tennessee,TN,fh-time,2025,0.9
Tennessee,TN,fh-tv,2025,0.0
Tennessee,TN,fh-uw,2025,0.6
Tennessee,TN,sc-born,2025,1.7
Tennessee,TN,sc-eng-a,2025,2.8
Tennessee,TN,sc-eng-c,2025,1.7
Tennessee,TN,sc-mid,2025,1.8
Tennessee,TN,sm-em,2025,1.2
Tennessee,TN,sm-grad,2025,2.0
Tennessee,TN,sm-hr,2025,2.6
Tennessee,TN,sm-neet,2025,2.1
Tennessee,TN,st-fc,2025,4.2
Tennessee,TN,st-fc trust,2025,3.4
Tennessee,TN,st-fcc,2025,3.1
Tennessee,TN,st-vc,2025,-0.5
Texas,TX,Civic Engagement,2025,2.7
Texas,TX,Community Life,2025,-1.1
Texas,TX,Family Health,2025,6.0
Texas,TX,Future Generations,2025,5.6
Texas,TX,Social Cohesion,2025,-0.9
Texas,TX,Social Mobility,2025,7.8
Texas,TX,Social Trust,2025,9.7
Texas,TX,Total,2025,30.0
Texas,TX,ce-ao,2025,1.9
Texas,TX,ce-vt,2025,-0.3
Texas,TX,cl-cdd,2025,-1.9
Texas,TX,cl-don,2025,-0.4
Texas,TX,cl-mem,2025,0.1
Texas,TX,cl-np,2025,0.6
Texas,TX,cl-npo,2025,0.5
Texas,TX,cl-porg,2025,0.7
Texas,TX,cl-rel,2025,0.0
Texas,TX,cl-ta,2025,-0.4
Texas,TX,cl-tfn,2025,-1.9
Texas,TX,cl-vol,2025,0.3
Texas,TX,cv-pm,2025,1.1
Texas,TX,fg-act,2025,0.9
Texas,TX,fg-br,2025,1.6
Texas,TX,fg-play,2025,0.1
Texas,TX,fg-read,2025,1.7
Texas,TX,fg-sch,2025,1.2
Texas,TX,fg-yorg,2025,0.9
Texas,TX,fh-eat,2025,2.5
Texas,TX,fh-ed,2025,-0.3
Texas,TX,fh-ma,2025,1.4
Texas,TX,fh-read,2025,-0.8
Texas,TX,fh-spf,2025,2.6
Texas,TX,fh-time,2025,0.8
Texas,TX,fh-tv,2025,0.0
Texas,TX,fh-uw,2025,0.7
Texas,TX,sc-born,2025,1.8
Texas,TX,sc-eng-a,2025,-1.4
Texas,TX,sc-eng-c,2025,-2.8
Texas,TX,sc-mid,2025,1.5
Texas,TX,sm-em,2025,1.6
Texas,TX,sm-grad,2025,2.7
Texas,TX,sm-hr,2025,1.9
Texas,TX,sm-neet,2025,1.7
Texas,TX,st-fc,2025,2.7
Texas,TX,st-fc trust,2025,2.6
Texas,TX,st-fcc,2025,2.7
Texas,TX,st-vc,2025,1.7
United States,US,Civic Engagement,2025,8.1
United States,US,Community Life,2025,0.2
United States,US,Family Health,2025,6.9
United States,US,Future Generations,2025,4.1
United States,US,Social Cohesion,2025,4.4
United States,US,Social Mobility,2025,9.7
United States,US,Social Trust,2025,10.4
United States,US,Total,2025,43.9
United States,US,ce-ao,2025,2.4
United States,US,ce-vt,2025,3.1
United States,US,cl-cdd,2025,-1.8
United States,US,cl-don,2025,0.4
United States,US,cl-mem,2025,0.7
United States,US,cl-np,2025,0.6
United States,US,cl-npo,2025,0.7
United States,US,cl-porg,2025,0.8
United States,US,cl-rel,2025,-0.4
United States,US,cl-ta,2025,-0.9
United States,US,cl-tfn,2025,-1.7
United States,US,cl-vol,2025,0.6
United States,US,cv-pm,2025,2.7
United States,US,fg-act,2025,0.9
United States,US,fg-br,2025,-0.1
United States,US,fg-play,2025,0.8
United States,US,fg-read,2025,1.4
United States,US,fg-sch,2025,0.9
United States,US,fg-yorg,2025,1.0
United States,US,fh-eat,2025,1.8
United States,US,fh-ed,2025,0.7
United States,US,fh-ma,2025,0.9
United States,US,fh-read,2025,0.9
United States,US,fh-spf,2025,2.0
United States,US,fh-time,2025,0.8
United States,US,fh-tv,2025,0.0
United States,US,fh-uw,2025,1.0
United States,US,sc-born,2025,1.7
United States,US,sc-eng-a,2025,0.6
United States,US,sc-eng-c,2025,0.3
United States,US,sc-mid,2025,1.8
United States,US,sm-em,2025,1.6
United States,US,sm-grad,2025,3.3
United States,US,sm-hr,2025,2.3
United States,US,sm-neet,2025,2.5
United States,US,st-fc,2025,3.2
United States,US,st-fc trust,2025,2.9
United States,US,st-fcc,2025,2.3
United States,US,st-vc,2025,2.0
Utah,UT,Civic Engagement,2025,9.3
Utah,UT,Community Life,2025,12.5
Utah,UT,Family Health,2025,13.5
Utah,UT,Future Generations,2025,7.2
Utah,UT,Social Cohesion,2025,9.9
Utah,UT,Social Mobility,2025,14.2
Utah,UT,Social Trust,2025,15.7
Utah,UT,Total,2025,82.4
Utah,UT,ce-ao,2025,1.9
Utah,UT,ce-vt,2025,3.2
Utah,UT,cl-cdd,2025,-1.0
Utah,UT,cl-don,2025,2.9
Utah,UT,cl-mem,2025,4.6
Utah,UT,cl-np,2025,-0.2
Utah,UT,cl-npo,2025,0.5
Utah,UT,cl-porg,2025,0.9
Utah,UT,cl-rel,2025,1.5
Utah,UT,cl-ta,2025,0.2
Utah,UT,cl-tfn,2025,-2.2
Utah,UT,cl-vol,2025,4.1
Utah,UT,cv-pm,2025,4.2
Utah,UT,fg-act,2025,0.5
Utah,UT,fg-br,2025,3.0
Utah,UT,fg-play,2025,3.6
Utah,UT,fg-read,2025,3.9
Utah,UT,fg-sch,2025,0.5
Utah,UT,fg-yorg,2025,0.1
Utah,UT,fh-eat,2025,0.5
Utah,UT,fh-ed,2025,0.6
Utah,UT,fh-ma,2025,3.4
Utah,UT,fh-read,2025,0.5
Utah,UT,fh-spf,2025,4.1
Utah,UT,fh-time,2025,0.6
Utah,UT,fh-tv,2025,0.0
Utah,UT,fh-uw,2025,3.8
Utah,UT,sc-born,2025,2.3
Utah,UT,sc-eng-a,2025,2.0
Utah,UT,sc-eng-c,2025,2.4
Utah,UT,sc-mid,2025,3.3
Utah,UT,sm-em,2025,2.6
Utah,UT,sm-grad,2025,3.9
Utah,UT,sm-hr,2025,4.0
Utah,UT,sm-neet,2025,3.7
Utah,UT,st-fc,2025,4.4
Utah,UT,st-fc trust,2025,4.7
Utah,UT,st-fcc,2025,3.3
Utah,UT,st-vc,2025,3.4
Vermont,VT,Civic Engagement,2025,21.1
Vermont,VT,Community Life,2025,3.6
Vermont,VT,Family Health,2025,12.0
Vermont,VT,Future Generations,2025,5.5
Vermont,VT,Social Cohesion,2025,10.2
