state,year,ncode,lcode,datum,date
Massachusetts,2016,2.3,st-fcc,2.495676974,
Massachusetts,2017,2.3,st-fcc,2.76975238,
Massachusetts,2018,2.3,st-fcc,1.59370654,
Massachusetts,2019,2.3,st-fcc,3.772214535,
Massachusetts,2008,2.4,st-vc,4.658703623,
Massachusetts,2009,2.4,st-vc,4.680087633,
Massachusetts,2010,2.4,st-vc,4.694371046,
Massachusetts,2011,2.4,st-vc,4.285669179,
Massachusetts,2012,2.4,st-vc,4.069577788,
Massachusetts,2013,2.4,st-vc,4.073616757,
Massachusetts,2014,2.4,st-vc,3.956617598,
Massachusetts,2015,2.4,st-vc,3.893340743,
Massachusetts,2016,2.4,st-vc,3.813247611,
Massachusetts,2017,2.4,st-vc,3.544991493,
Massachusetts,2018,2.4,st-vc,3.393725635,
Massachusetts,2019,2.4,st-vc,3.275733068,
Massachusetts,2010,3.1,cl-don,0.532077188,
Massachusetts,2011,3.1,cl-don,0.535831356,
Massachusetts,2012,3.1,cl-don,0.551979951,
Massachusetts,2013,3.1,cl-don,0.531953274,
Massachusetts,2014,3.1,cl-don,0.531540535,
Massachusetts,2015,3.1,cl-don,0.509924203,
Massachusetts,2017,3.1,cl-don,0.580293748,
Massachusetts,2019,3.1,cl-don,0.525746267,
Massachusetts,2010,3.2,cl-vol,0.283914618,
Massachusetts,2011,3.2,cl-vol,0.257627373,
Massachusetts,2012,3.2,cl-vol,0.256751855,
Massachusetts,2013,3.2,cl-vol,0.265172969,
Massachusetts,2014,3.2,cl-vol,0.239861812,
Massachusetts,2015,3.2,cl-vol,0.243163877,
Massachusetts,2017,3.2,cl-vol,0.325640135,
Massachusetts,2019,3.2,cl-vol,0.30675772,
Massachusetts,2008,3.3,cl-np,5.023986055,
Massachusetts,2009,3.3,cl-np,5.047860313,
Massachusetts,2010,3.3,cl-np,5.146901268,
Massachusetts,2011,3.3,cl-np,4.963919742,
Massachusetts,2012,3.3,cl-np,6.184036939,
Massachusetts,2013,3.3,cl-np,5.36395399,
Massachusetts,2014,3.3,cl-np,7.012177766,
Massachusetts,2015,3.3,cl-np,7.43256748,
Massachusetts,2016,3.3,cl-np,6.26855334,
Massachusetts,2017,3.3,cl-np,0,
Massachusetts,2018,3.3,cl-np,6.490732089,
Massachusetts,2019,3.3,cl-np,6.760969128,
Massachusetts,2020,3.3,cl-np,6.941760479,
Massachusetts,2007,3.4,cl-rel,0.3,
Massachusetts,2014,3.4,cl-rel,0.23,
Massachusetts,2010,3._2,cl-mem,0.077717112,
Massachusetts,2011,3._2,cl-mem,0.109035379,
Massachusetts,2012,3._2,cl-mem,0.077595104,
Massachusetts,2013,3._2,cl-mem,0.074413508,
Massachusetts,2014,3._2,cl-mem,0.054559544,
Massachusetts,2015,3._2,cl-mem,0.070428189,
Massachusetts,2017,3._2,cl-mem,0.223461998,
Massachusetts,2019,3._2,cl-mem,0.226236146,
Massachusetts,2008,3.5,cl-npo,4.730276101,
Massachusetts,2009,3.5,cl-npo,4.633598221,
Massachusetts,2010,3.5,cl-npo,4.719265554,
Massachusetts,2011,3.5,cl-npo,4.736217001,
Massachusetts,2012,3.5,cl-npo,4.709497718,
Massachusetts,2013,3.5,cl-npo,4.482412805,
Massachusetts,2014,3.5,cl-npo,4.803267645,
Massachusetts,2015,3.5,cl-npo,4.73918164,
Massachusetts,2016,3.5,cl-npo,4.63902308,
Massachusetts,2017,3.5,cl-npo,0,
Massachusetts,2018,3.5,cl-npo,4.607260724,
Massachusetts,2019,3.5,cl-npo,4.454114855,
Massachusetts,2020,3.5,cl-npo,4.665773437,
Massachusetts,2008,3.6,cl-porg,9.398718528,
Massachusetts,2009,3.6,cl-porg,9.435969887,
Massachusetts,2010,3.6,cl-porg,9.33162218,
Massachusetts,2011,3.6,cl-porg,9.168830349,
Massachusetts,2012,3.6,cl-porg,9.027791152,
Massachusetts,2013,3.6,cl-porg,8.905060106,
Massachusetts,2014,3.6,cl-porg,9.013539285,
Massachusetts,2015,3.6,cl-porg,9.139850307,
Massachusetts,2016,3.6,cl-porg,9.292726614,
Massachusetts,2017,3.6,cl-porg,0,
Massachusetts,2018,3.6,cl-porg,9.402868585,
Massachusetts,2019,3.6,cl-porg,9.59013003,
Massachusetts,2020,3.6,cl-porg,9.203522602,
Massachusetts,2008,4.1,fh-uw,3.710020472,
Massachusetts,2009,4.1,fh-uw,2.30145607,
Massachusetts,2010,4.1,fh-uw,2.901813771,
Massachusetts,2011,4.1,fh-uw,3.49144202,
Massachusetts,2012,4.1,fh-uw,3.159726903,
Massachusetts,2013,4.1,fh-uw,2.988275203,
Massachusetts,2014,4.1,fh-uw,2.668482025,
Massachusetts,2015,4.1,fh-uw,3.826668405,
Massachusetts,2016,4.1,fh-uw,3.523308669,
Massachusetts,2017,4.1,fh-uw,3.207081703,
Massachusetts,2018,4.1,fh-uw,3.477177905,
Massachusetts,2019,4.1,fh-uw,4.642725582,
Massachusetts,2020,4.1,fh-uw,2.466064773,
Massachusetts,2008,4.2,fh-ma,0.473161463,
Massachusetts,2009,4.2,fh-ma,0.471729279,
Massachusetts,2010,4.2,fh-ma,0.462622043,
Massachusetts,2011,4.2,fh-ma,0.463072023,
Massachusetts,2012,4.2,fh-ma,0.465090418,
Massachusetts,2013,4.2,fh-ma,0.471302145,
Massachusetts,2014,4.2,fh-ma,0.464872731,
Massachusetts,2015,4.2,fh-ma,0.465915585,
Massachusetts,2016,4.2,fh-ma,0.463280781,
Massachusetts,2017,4.2,fh-ma,0.469618117,
Massachusetts,2018,4.2,fh-ma,0.46645269,
Massachusetts,2019,4.2,fh-ma,0.466289255,
Massachusetts,2008,4.3,fh-spf,0.291149214,
Massachusetts,2009,4.3,fh-spf,0.286845277,
Massachusetts,2010,4.3,fh-spf,0.306734798,
Massachusetts,2011,4.3,fh-spf,0.305693166,
Massachusetts,2012,4.3,fh-spf,0.311644928,
Massachusetts,2013,4.3,fh-spf,0.31735247,
Massachusetts,2014,4.3,fh-spf,0.308114398,
Massachusetts,2015,4.3,fh-spf,0.315932304,
Massachusetts,2016,4.3,fh-spf,0.318958365,
Massachusetts,2017,4.3,fh-spf,0.31091153,
Massachusetts,2018,4.3,fh-spf,0.296680966,
Massachusetts,2019,4.3,fh-spf,0.240143425,
Massachusetts,2011,4.4,fh-read,0.198516481,
Massachusetts,2016,4.4,fh-read,0.136519625,
Massachusetts,2017,4.4,fh-read,0.14073409,
Massachusetts,2018,4.4,fh-read,0.155398043,
Massachusetts,2019,4.4,fh-read,0.16131787,
Massachusetts,2020,4.4,fh-read,0.141589028,
Massachusetts,2011,4.5,fh-tv,0.087827523,
Massachusetts,2016,4.5,fh-tv,0.065963332,
Massachusetts,2017,4.5,fh-tv,0.08511794,
Massachusetts,2018,4.5,fh-tv,0.169455377,
Massachusetts,2019,4.5,fh-tv,0.142844946,
Massachusetts,2020,4.5,fh-tv,0.266160805,
Massachusetts,2011,4.6,fh-ed,0.078456193,
Massachusetts,2016,4.6,fh-ed,0.112864243,
Massachusetts,2017,4.6,fh-ed,0.127970737,
Massachusetts,2018,4.6,fh-ed,0.169455377,
Massachusetts,2019,4.6,fh-ed,0.142844946,
Massachusetts,2020,4.6,fh-ed,0.266160805,
Massachusetts,2011,4.7,fh-eat,0.398887894,
Massachusetts,2016,4.7,fh-eat,0.334421486,
Massachusetts,2017,4.7,fh-eat,0.332341959,
Massachusetts,2018,4.7,fh-eat,0.358791827,
Massachusetts,2019,4.7,fh-eat,0.379721856,
Massachusetts,2020,4.7,fh-eat,0.442093748,
Massachusetts,2008,5.1,sc-mid,3.710020472,
Massachusetts,2009,5.1,sc-mid,2.30145607,
Massachusetts,2010,5.1,sc-mid,2.901813771,
Massachusetts,2011,5.1,sc-mid,3.49144202,
Massachusetts,2012,5.1,sc-mid,3.159726903,
Massachusetts,2013,5.1,sc-mid,2.988275203,
Massachusetts,2014,5.1,sc-mid,2.668482025,
Massachusetts,2015,5.1,sc-mid,3.826668405,
Massachusetts,2016,5.1,sc-mid,3.523308669,
Massachusetts,2017,5.1,sc-mid,3.207081703,
Massachusetts,2018,5.1,sc-mid,3.477177905,
Massachusetts,2019,5.1,sc-mid,4.642725582,
Massachusetts,2020,5.1,sc-mid,2.466064773,
Massachusetts,2009,5.2,sc-eng-a,0.094731736,
Massachusetts,2010,5.2,sc-eng-a,0.096711335,
Massachusetts,2011,5.2,sc-eng-a,0.097541297,
Massachusetts,2012,5.2,sc-eng-a,0.098167171,
Massachusetts,2013,5.2,sc-eng-a,0.09854728,
Massachusetts,2014,5.2,sc-eng-a,0.098994439,
Massachusetts,2015,5.2,sc-eng-a,0.098945413,
Massachusetts,2016,5.2,sc-eng-a,0.098951321,
Massachusetts,2017,5.2,sc-eng-a,0.100247013,
Massachusetts,2018,5.2,sc-eng-a,0.101710439,
Massachusetts,2019,5.2,sc-eng-a,0.101892708,
Massachusetts,2020,5.2,sc-eng-a,0.100813405,
Massachusetts,2009,5.3,sc-eng-c,0.041374593,
Massachusetts,2010,5.3,sc-eng-c,0.041404747,
Massachusetts,2011,5.3,sc-eng-c,0.040338665,
Massachusetts,2012,5.3,sc-eng-c,0.040299244,
Massachusetts,2013,5.3,sc-eng-c,0.039789624,
Massachusetts,2014,5.3,sc-eng-c,0.039279451,
Massachusetts,2015,5.3,sc-eng-c,0.039368552,
Massachusetts,2016,5.3,sc-eng-c,0.039972072,
Massachusetts,2017,5.3,sc-eng-c,0.040202728,
Massachusetts,2018,5.3,sc-eng-c,0.041087635,
Massachusetts,2019,5.3,sc-eng-c,0.040531792,
Massachusetts,2020,5.3,sc-eng-c,0.04305337,
Massachusetts,2008,5.4,sc-born,0.634889189,
Massachusetts,2009,5.4,sc-born,0.637547666,
Massachusetts,2010,5.4,sc-born,0.630517592,
Massachusetts,2011,5.4,sc-born,0.628695919,
Massachusetts,2012,5.4,sc-born,0.630218364,
Massachusetts,2013,5.4,sc-born,0.620799232,
Massachusetts,2014,5.4,sc-born,0.617667308,
Massachusetts,2015,5.4,sc-born,0.616339845,
Massachusetts,2016,5.4,sc-born,0.609293549,
Massachusetts,2017,5.4,sc-born,0.601472721,
Massachusetts,2018,5.4,sc-born,0.599286831,
Massachusetts,2019,5.4,sc-born,0.593658211,
Massachusetts,2008,6.1,fg-play,1.321709835,
Massachusetts,2009,6.1,fg-play,1.213485878,
Massachusetts,2010,6.1,fg-play,1.109452311,
Massachusetts,2011,6.1,fg-play,1.071765843,
Massachusetts,2012,6.1,fg-play,1.000684006,
Massachusetts,2013,6.1,fg-play,1.042767412,
Massachusetts,2014,6.1,fg-play,0.903755234,
Massachusetts,2015,6.1,fg-play,1.144259308,
Massachusetts,2016,6.1,fg-play,1.147782933,
Massachusetts,2017,6.1,fg-play,1.097277176,
Massachusetts,2018,6.1,fg-play,1.064552194,
Massachusetts,2019,6.1,fg-play,1.0661987,
Massachusetts,2008,6.2,fg-sch,38.10776859,
Massachusetts,2009,6.2,fg-sch,39.03589539,
Massachusetts,2010,6.2,fg-sch,38.38258613,
Massachusetts,2011,6.2,fg-sch,37.39476613,
Massachusetts,2012,6.2,fg-sch,38.62643947,
Massachusetts,2013,6.2,fg-sch,38.57817898,
Massachusetts,2014,6.2,fg-sch,38.29753238,
Massachusetts,2015,6.2,fg-sch,37.12151536,
Massachusetts,2016,6.2,fg-sch,35.13351238,
Massachusetts,2017,6.2,fg-sch,35.33031396,
Massachusetts,2018,6.2,fg-sch,34.48296993,
Massachusetts,2019,6.2,fg-sch,33.7750744,
Massachusetts,2007,6.3,fg-br,12.12,
Massachusetts,2008,6.3,fg-br,11.91,
Massachusetts,2009,6.3,fg-br,11.51,
Massachusetts,2010,6.3,fg-br,11.13,
Massachusetts,2011,6.3,fg-br,11.11,
Massachusetts,2012,6.3,fg-br,10.9,
Massachusetts,2013,6.3,fg-br,10.73,
Massachusetts,2014,6.3,fg-br,10.66,
Massachusetts,2015,6.3,fg-br,10.52,
Massachusetts,2016,6.3,fg-br,10.47,
Massachusetts,2017,6.3,fg-br,10.31,
Massachusetts,2018,6.3,fg-br,10.01,
Massachusetts,2019,6.3,fg-br,10.03,
Massachusetts,2020,6.3,fg-br,9.64,
Massachusetts,2008,6.4,fg-yorg,218.8931166,
Massachusetts,2009,6.4,fg-yorg,226.0629969,
Massachusetts,2010,6.4,fg-yorg,238.2857214,
Massachusetts,2011,6.4,fg-yorg,242.1143063,
Massachusetts,2012,6.4,fg-yorg,233.4108396,
Massachusetts,2013,6.4,fg-yorg,248.3761208,
Massachusetts,2014,6.4,fg-yorg,250.657851,
Massachusetts,2015,6.4,fg-yorg,259.0360151,
Massachusetts,2016,6.4,fg-yorg,271.2624519,
Massachusetts,2017,6.4,fg-yorg,0,
Massachusetts,2018,6.4,fg-yorg,265.9485384,
Massachusetts,2019,6.4,fg-yorg,295.1732859,
Massachusetts,2020,6.4,fg-yorg,297.5170402,
Massachusetts,2008,7.1,sm-grad,0.380921966,
Massachusetts,2009,7.1,sm-grad,0.382273472,
Massachusetts,2010,7.1,sm-grad,0.389984027,
Massachusetts,2011,7.1,sm-grad,0.391490717,
Massachusetts,2012,7.1,sm-grad,0.392823918,
Massachusetts,2013,7.1,sm-grad,0.402922606,
Massachusetts,2014,7.1,sm-grad,0.411814451,
Massachusetts,2015,7.1,sm-grad,0.414666799,
Massachusetts,2016,7.1,sm-grad,0.427358982,
Massachusetts,2017,7.1,sm-grad,0.434089864,
Massachusetts,2018,7.1,sm-grad,0.445299218,
Massachusetts,2019,7.1,sm-grad,0.449790499,
Massachusetts,2008,7.2,sm-hr,0.695332027,
Massachusetts,2009,7.2,sm-hr,0.690056835,
Massachusetts,2010,7.2,sm-hr,0.669227982,
Massachusetts,2011,7.2,sm-hr,0.667697685,
Massachusetts,2012,7.2,sm-hr,0.665036191,
Massachusetts,2013,7.2,sm-hr,0.656624094,
Massachusetts,2014,7.2,sm-hr,0.656921451,
Massachusetts,2015,7.2,sm-hr,0.657460963,
Massachusetts,2016,7.2,sm-hr,0.662657028,
Massachusetts,2017,7.2,sm-hr,0.663219158,
Massachusetts,2018,7.2,sm-hr,0.663212689,
Massachusetts,2019,7.2,sm-hr,0.665693858,
Massachusetts,1940,7.3,sm-em,0.913999975,
Massachusetts,1950,7.3,sm-em,0.778999984,
Massachusetts,1960,7.3,sm-em,0.67900002,
Massachusetts,1970,7.3,sm-em,0.675000012,
Massachusetts,1980,7.3,sm-em,0.55400002,
Massachusetts,2008,7.4,cl-ums,0.091422537,
Massachusetts,2009,7.4,cl-ums,0.108549343,
Massachusetts,2010,7.4,cl-ums,0.099353135,
Massachusetts,2011,7.4,cl-ums,0.096095644,
Massachusetts,2012,7.4,cl-ums,0.09263055,
Massachusetts,2013,7.4,cl-ums,0.097712509,
Massachusetts,2014,7.4,cl-ums,0.083894432,
Massachusetts,2015,7.4,cl-ums,0.082003307,
Massachusetts,2016,7.4,cl-ums,0.073999192,
Massachusetts,2017,7.4,cl-ums,0.070679723,
Massachusetts,2018,7.4,cl-ums,0.072529632,
Massachusetts,2019,7.4,cl-ums,0.06666239,
Massachusetts,2008,3._1,cl-cdd,0.329441122,
Massachusetts,2009,3._1,cl-cdd,0.324477724,
Massachusetts,2010,3._1,cl-cdd,0.329569827,
Massachusetts,2011,3._1,cl-cdd,0.321820545,
Massachusetts,2012,3._1,cl-cdd,0.316943841,
Massachusetts,2013,3._1,cl-cdd,0.310709082,
Massachusetts,2014,3._1,cl-cdd,0.30524386,
Massachusetts,2015,3._1,cl-cdd,0.304968944,
Massachusetts,2016,3._1,cl-cdd,0.307401303,
Massachusetts,2017,3._1,cl-cdd,0.308189599,
Massachusetts,2018,3._1,cl-cdd,0.121063147,
Michigan,2006,1.1,ce-vt,0.571,
Michigan,2008,1.1,ce-vt,0.678,
Michigan,2010,1.1,ce-vt,0.473,
Michigan,2012,1.1,ce-vt,0.668,
Michigan,2014,1.1,ce-vt,0.471,
Michigan,2016,1.1,ce-vt,0.642764,
Michigan,2018,1.1,ce-vt,0.595,
Michigan,2020,1.1,ce-vt,0.669,
Michigan,2010,1.2,cv-pm,0.100541028,
Michigan,2011,1.2,cv-pm,0.096463023,
Michigan,2012,1.2,cv-pm,0.094516273,
Michigan,2013,1.2,cv-pm,0.071873503,
Michigan,2014,1.2,cv-pm,0.0895,
Michigan,2015,1.2,cv-pm,0.095789474,
Michigan,2017,1.2,cv-pm,0.099363057,
Michigan,2019,1.2,cv-pm,0.110782866,
Michigan,2009,1.3,ce-ao,3.009617343,
Michigan,2010,1.3,ce-ao,2.974612592,
Michigan,2011,1.3,ce-ao,2.875603712,
Michigan,2012,1.3,ce-ao,2.468796037,
Michigan,2013,1.3,ce-ao,2.799217674,
Michigan,2014,1.3,ce-ao,2.512644708,
Michigan,2015,1.3,ce-ao,2.549741116,
Michigan,2016,1.3,ce-ao,2.84036542,
Michigan,2017,1.3,ce-ao,2.810592843,
Michigan,2018,1.3,ce-ao,2.671091141,
Michigan,2019,1.3,ce-ao,2.803684883,
Michigan,2020,1.3,ce-ao,2.959899383,
Michigan,2008,2.1,st-fc,15.08009188,
Michigan,2009,2.1,st-fc,16.36100703,
Michigan,2010,2.1,st-fc,25.90138856,
Michigan,2011,2.1,st-fc,17.71938907,
Michigan,2012,2.1,st-fc,20.03367276,
Michigan,2013,2.1,st-fc,22.83838247,
Michigan,2014,2.1,st-fc,21.59461717,
Michigan,2015,2.1,st-fc,20.25683653,
Michigan,2016,2.1,st-fc,23.3675453,
Michigan,2017,2.1,st-fc,20.77831138,
Michigan,2018,2.1,st-fc,21.40874547,
Michigan,2019,2.1,st-fc,22.12908426,
Michigan,2020,2.1,st-fc,10.83624181,
Michigan,2008,2.2,st-fc trust,3.61922205,
Michigan,2009,2.2,st-fc trust,3.130809988,
Michigan,2010,2.2,st-fc trust,4.047091962,
Michigan,2011,2.2,st-fc trust,4.151399725,
Michigan,2012,2.2,st-fc trust,2.731864467,
Michigan,2013,2.2,st-fc trust,4.345355956,
Michigan,2014,2.2,st-fc trust,3.128192207,
Michigan,2015,2.2,st-fc trust,4.736673219,
Michigan,2016,2.2,st-fc trust,5.237553257,
Michigan,2017,2.2,st-fc trust,4.215889265,
Michigan,2018,2.2,st-fc trust,4.401798135,
Michigan,2019,2.2,st-fc trust,3.905132516,
Michigan,2020,2.2,st-fc trust,2.307718163,
Michigan,2008,2.3,st-fcc,3.317620213,
Michigan,2009,2.3,st-fcc,1.81788967,
Michigan,2010,2.3,st-fcc,3.035318972,
Michigan,2011,2.3,st-fcc,2.430087644,
Michigan,2012,2.3,st-fcc,1.720062813,
Michigan,2013,2.3,st-fcc,1.920041004,
Michigan,2014,2.3,st-fcc,1.917279094,
Michigan,2015,2.3,st-fcc,0.604681687,
Michigan,2016,2.3,st-fcc,3.424554053,
Michigan,2017,2.3,st-fcc,2.710214528,
Michigan,2018,2.3,st-fcc,2.701103401,
Michigan,2019,2.3,st-fcc,2.303026868,
Michigan,2008,2.4,st-vc,5.178704618,
Michigan,2009,2.4,st-vc,5.032019602,
Michigan,2010,2.4,st-vc,4.926626223,
Michigan,2011,2.4,st-vc,4.427923449,
Michigan,2012,2.4,st-vc,4.549262599,
Michigan,2013,2.4,st-vc,4.522909222,
Michigan,2014,2.4,st-vc,4.294200624,
Michigan,2015,2.4,st-vc,4.203747091,
Michigan,2016,2.4,st-vc,4.611262754,
Michigan,2017,2.4,st-vc,4.50527995,
Michigan,2018,2.4,st-vc,4.519446194,
Michigan,2019,2.4,st-vc,4.374349207,
Michigan,2010,3.1,cl-don,0.498612723,
Michigan,2011,3.1,cl-don,0.508278342,
Michigan,2012,3.1,cl-don,0.510059482,
Michigan,2013,3.1,cl-don,0.504481914,
Michigan,2014,3.1,cl-don,0.477588018,
Michigan,2015,3.1,cl-don,0.50110928,
Michigan,2017,3.1,cl-don,0.493344516,
Michigan,2019,3.1,cl-don,0.469014101,
Michigan,2010,3.2,cl-vol,0.281318143,
Michigan,2011,3.2,cl-vol,0.262934697,
Michigan,2012,3.2,cl-vol,0.291162122,
Michigan,2013,3.2,cl-vol,0.283843135,
Michigan,2014,3.2,cl-vol,0.248799925,
Michigan,2015,3.2,cl-vol,0.264699298,
Michigan,2017,3.2,cl-vol,0.294033228,
Michigan,2019,3.2,cl-vol,0.301697241,
Michigan,2008,3.3,cl-np,6.564866663,
Michigan,2009,3.3,cl-np,6.69589362,
Michigan,2010,3.3,cl-np,6.869938606,
Michigan,2011,3.3,cl-np,6.804245404,
Michigan,2012,3.3,cl-np,7.598630425,
Michigan,2013,3.3,cl-np,6.649405161,
Michigan,2014,3.3,cl-np,7.810389574,
Michigan,2015,3.3,cl-np,8.082578556,
Michigan,2016,3.3,cl-np,7.161346857,
Michigan,2017,3.3,cl-np,8.020227435,
Michigan,2018,3.3,cl-np,7.563089522,
Michigan,2019,3.3,cl-np,7.730159749,
Michigan,2020,3.3,cl-np,7.630988801,
Michigan,2007,3.4,cl-rel,0.38,
Michigan,2014,3.4,cl-rel,0.33,
Michigan,2010,3._2,cl-mem,0.088769016,
Michigan,2011,3._2,cl-mem,0.083476295,
Michigan,2012,3._2,cl-mem,0.093182362,
Michigan,2013,3._2,cl-mem,0.071272195,
Michigan,2014,3._2,cl-mem,0.090374464,
Michigan,2015,3._2,cl-mem,0.093619682,
Michigan,2017,3._2,cl-mem,0.195777445,
Michigan,2019,3._2,cl-mem,0.202049337,
Michigan,2008,3.5,cl-npo,5.54947381,
Michigan,2009,3.5,cl-npo,5.534464108,
Michigan,2010,3.5,cl-npo,5.584986908,
Michigan,2011,3.5,cl-npo,5.376568913,
Michigan,2012,3.5,cl-npo,5.160188438,
Michigan,2013,3.5,cl-npo,5.022423047,
Michigan,2014,3.5,cl-npo,4.914289047,
Michigan,2015,3.5,cl-npo,4.797141387,
Michigan,2016,3.5,cl-npo,4.633220189,
Michigan,2017,3.5,cl-npo,4.56721337,
Michigan,2018,3.5,cl-npo,4.441814481,
Michigan,2019,3.5,cl-npo,4.285632607,
Michigan,2020,3.5,cl-npo,4.217386528,
Michigan,2008,3.6,cl-porg,6.011929961,
Michigan,2009,3.6,cl-porg,5.948538977,
Michigan,2010,3.6,cl-porg,6.181932972,
Michigan,2011,3.6,cl-porg,5.903087902,
Michigan,2012,3.6,cl-porg,4.654287611,
Michigan,2013,3.6,cl-porg,5.426642206,
Michigan,2014,3.6,cl-porg,4.510651343,
Michigan,2015,3.6,cl-porg,4.555268712,
Michigan,2016,3.6,cl-porg,5.348347653,
Michigan,2017,3.6,cl-porg,5.179521097,
Michigan,2018,3.6,cl-porg,5.092080115,
Michigan,2019,3.6,cl-porg,5.186817034,
Michigan,2020,3.6,cl-porg,5.140249933,
Michigan,2008,4.1,fh-uw,3.61922205,
Michigan,2009,4.1,fh-uw,3.130809988,
Michigan,2010,4.1,fh-uw,4.047091962,
Michigan,2011,4.1,fh-uw,4.151399725,
Michigan,2012,4.1,fh-uw,2.731864467,
Michigan,2013,4.1,fh-uw,4.345355956,
Michigan,2014,4.1,fh-uw,3.128192207,
Michigan,2015,4.1,fh-uw,4.736673219,
Michigan,2016,4.1,fh-uw,5.237553257,
Michigan,2017,4.1,fh-uw,4.215889265,
Michigan,2018,4.1,fh-uw,4.401798135,
Michigan,2019,4.1,fh-uw,3.905132516,
Michigan,2020,4.1,fh-uw,2.307718163,
Michigan,2008,4.2,fh-ma,0.493838956,
Michigan,2009,4.2,fh-ma,0.492351433,
Michigan,2010,4.2,fh-ma,0.484719802,
Michigan,2011,4.2,fh-ma,0.482243815,
Michigan,2012,4.2,fh-ma,0.478469605,
Michigan,2013,4.2,fh-ma,0.473030145,
Michigan,2014,4.2,fh-ma,0.473413447,
Michigan,2015,4.2,fh-ma,0.471876473,
Michigan,2016,4.2,fh-ma,0.467980979,
Michigan,2017,4.2,fh-ma,0.471591406,
Michigan,2018,4.2,fh-ma,0.466870888,
Michigan,2019,4.2,fh-ma,0.458341667,
Michigan,2008,4.3,fh-spf,0.318045396,
Michigan,2009,4.3,fh-spf,0.326466646,
Michigan,2010,4.3,fh-spf,0.333118078,
Michigan,2011,4.3,fh-spf,0.337812997,
Michigan,2012,4.3,fh-spf,0.341512264,
Michigan,2013,4.3,fh-spf,0.35255904,
Michigan,2014,4.3,fh-spf,0.346697402,
Michigan,2015,4.3,fh-spf,0.340473222,
Michigan,2016,4.3,fh-spf,0.33938226,
Michigan,2017,4.3,fh-spf,0.338218199,
Michigan,2018,4.3,fh-spf,0.344458661,
Michigan,2019,4.3,fh-spf,0.259267457,
Michigan,2011,4.4,fh-read,0.169154671,
Michigan,2016,4.4,fh-read,0.120763315,
Michigan,2017,4.4,fh-read,0.174221442,
Michigan,2018,4.4,fh-read,0.128057847,
Michigan,2019,4.4,fh-read,0.08942957,
Michigan,2020,4.4,fh-read,0.155090815,
Michigan,2011,4.5,fh-tv,0.120253384,
Michigan,2016,4.5,fh-tv,0.077866438,
Michigan,2017,4.5,fh-tv,0.074800793,
Michigan,2018,4.5,fh-tv,0.190013758,
Michigan,2019,4.5,fh-tv,0.164461313,
Michigan,2020,4.5,fh-tv,0.248803235,
Michigan,2011,4.6,fh-ed,0.087934165,
Michigan,2016,4.6,fh-ed,0.127348396,
Michigan,2017,4.6,fh-ed,0.110423861,
Michigan,2018,4.6,fh-ed,0.190013758,
Michigan,2019,4.6,fh-ed,0.164461313,
Michigan,2020,4.6,fh-ed,0.248803235,
Michigan,2011,4.7,fh-eat,0.484399913,
Michigan,2016,4.7,fh-eat,0.40252719,
Michigan,2017,4.7,fh-eat,0.406093292,
Michigan,2018,4.7,fh-eat,0.421343946,
Michigan,2019,4.7,fh-eat,0.462114331,
Michigan,2020,4.7,fh-eat,0.464039917,
Michigan,2008,5.1,sc-mid,3.61922205,
Michigan,2009,5.1,sc-mid,3.130809988,
Michigan,2010,5.1,sc-mid,4.047091962,
Michigan,2011,5.1,sc-mid,4.151399725,
Michigan,2012,5.1,sc-mid,2.731864467,
Michigan,2013,5.1,sc-mid,4.345355956,
Michigan,2014,5.1,sc-mid,3.128192207,
Michigan,2015,5.1,sc-mid,4.736673219,
Michigan,2016,5.1,sc-mid,5.237553257,
Michigan,2017,5.1,sc-mid,4.215889265,
Michigan,2018,5.1,sc-mid,4.401798135,
Michigan,2019,5.1,sc-mid,3.905132516,
Michigan,2020,5.1,sc-mid,2.307718163,
Michigan,2009,5.2,sc-eng-a,0.03650373,
Michigan,2010,5.2,sc-eng-a,0.035166104,
Michigan,2011,5.2,sc-eng-a,0.035188477,
Michigan,2012,5.2,sc-eng-a,0.03504593,
Michigan,2013,5.2,sc-eng-a,0.035037864,
Michigan,2014,5.2,sc-eng-a,0.035103858,
Michigan,2015,5.2,sc-eng-a,0.035773224,
Michigan,2016,5.2,sc-eng-a,0.036457165,
Michigan,2017,5.2,sc-eng-a,0.036731797,
Michigan,2018,5.2,sc-eng-a,0.037121443,
Michigan,2019,5.2,sc-eng-a,0.037133894,
Michigan,2020,5.2,sc-eng-a,0.03630591,
Michigan,2009,5.3,sc-eng-c,0.023816616,
Michigan,2010,5.3,sc-eng-c,0.022260824,
Michigan,2011,5.3,sc-eng-c,0.021875275,
Michigan,2012,5.3,sc-eng-c,0.021143665,
Michigan,2013,5.3,sc-eng-c,0.020830994,
Michigan,2014,5.3,sc-eng-c,0.020627618,
Michigan,2015,5.3,sc-eng-c,0.020104943,
Michigan,2016,5.3,sc-eng-c,0.019948023,
Michigan,2017,5.3,sc-eng-c,0.020047393,
Michigan,2018,5.3,sc-eng-c,0.019867293,
Michigan,2019,5.3,sc-eng-c,0.020213669,
Michigan,2020,5.3,sc-eng-c,0.020386121,
Michigan,2008,5.4,sc-born,0.762706602,
Michigan,2009,5.4,sc-born,0.763993437,
Michigan,2010,5.4,sc-born,0.765507502,
