State,State Code,Metric,2013,2017,2021,2025
New Hampshire,NH,st-fc trust,2.1,3,3.2,2.8
New Hampshire,NH,st-fcc,3.2,3.5,3.2,3.3
New Hampshire,NH,st-vc,3.5,3.7,4.1,4.6
New Jersey,NJ,Civic Engagement,5.3,4.2,14.6,9.8
New Jersey,NJ,Community Life,5,6.5,2.8,-0.1
New Jersey,NJ,Family Health,9.3,6.6,7.3,8.9
New Jersey,NJ,Future Generations,5.5,4.4,2.3,4.2
New Jersey,NJ,Social Cohesion,0.8,1.2,0.8,-0.4
New Jersey,NJ,Social Mobility,8,9,11.7,13.1
New Jersey,NJ,Social Trust,8.8,9.9,13.6,13.1
New Jersey,NJ,Total,42.8,41.8,53.1,48.6
New Jersey,NJ,ce-ao,1.9,1.9,1.9,1.9
New Jersey,NJ,ce-vt,2.1,2,9.7,4.5
New Jersey,NJ,cl-cdd,2.8,2.7,-0.7,-1.1
New Jersey,NJ,cl-don,1.1,1.6,0.8,1.8
New Jersey,NJ,cl-mem,0.1,0.5,1.2,1
New Jersey,NJ,cl-np,0.6,0.7,0.6,0.6
New Jersey,NJ,cl-npo,0.7,0.7,0.7,0.5
New Jersey,NJ,cl-porg,0.8,0.8,0.8,0.7
New Jersey,NJ,cl-rel,0.9,0.8,-0.6,-0.6
New Jersey,NJ,cl-ta,1,0.5,0.1,-1.6
New Jersey,NJ,cl-tfn,0.5,0.9,0.5,-2.3
New Jersey,NJ,cl-vol,-0.1,0.8,-0.6,0.5
New Jersey,NJ,cv-pm,1.3,0.3,3,3.4
New Jersey,NJ,fg-act,2.6,1.9,0.1,1.1
New Jersey,NJ,fg-br,1,0.6,0.3,0.1
New Jersey,NJ,fg-play,0.1,-0.3,-0.6,-0.6
New Jersey,NJ,fg-read,1.5,1.6,0.9,2.2
New Jersey,NJ,fg-sch,2.2,2.3,1.7,3.1
New Jersey,NJ,fg-yorg,0.3,0.3,0,0.3
New Jersey,NJ,fh-eat,0.9,-0.1,2.8,1.8
New Jersey,NJ,fh-ed,0.2,-0.4,-1.5,-0.3
New Jersey,NJ,fh-ma,1.7,1.8,1.9,1.6
New Jersey,NJ,fh-read,1.8,0.3,0.1,1.3
New Jersey,NJ,fh-spf,2.3,2.6,3.1,3.5
New Jersey,NJ,fh-time,0.8,0.6,-0.1,0.3
New Jersey,NJ,fh-tv,1.2,1.2,0,0
New Jersey,NJ,fh-uw,1.6,1.8,2.2,2.2
New Jersey,NJ,sc-born,1,1,0.9,0.7
New Jersey,NJ,sc-eng-a,-1.4,-1.3,-1.2,-1.4
New Jersey,NJ,sc-eng-c,-0.1,0.5,-0.2,-0.9
New Jersey,NJ,sc-mid,1.3,1,1.3,1.2
New Jersey,NJ,sm-em,2.4,2.4,2.4,2.4
New Jersey,NJ,sm-grad,3,3.7,4.8,5.5
New Jersey,NJ,sm-hr,2,1.4,1.6,1.9
New Jersey,NJ,sm-neet,0.6,1.5,3,3.4
New Jersey,NJ,st-fc,2.1,2.8,4.3,3.5
New Jersey,NJ,st-fc trust,3,2.2,4,3.9
New Jersey,NJ,st-fcc,1,1.7,1.7,2.2
New Jersey,NJ,st-vc,2.6,3.1,3.6,3.5
New Mexico,NM,Civic Engagement,7.6,3.8,8.2,5.5
New Mexico,NM,Community Life,4.5,5.3,-1.1,-2.8
New Mexico,NM,Family Health,10.4,6.1,4.1,2.6
New Mexico,NM,Future Generations,12.6,11,5.8,6.5
New Mexico,NM,Social Cohesion,1.9,2.7,3.2,2.4
New Mexico,NM,Social Mobility,2.7,2.3,5.3,8
New Mexico,NM,Social Trust,6.1,3.9,3.7,8.2
New Mexico,NM,Total,46,35.2,29.1,30.3
New Mexico,NM,ce-ao,2,2,2,2
New Mexico,NM,ce-vt,2,-1.1,2.5,1.1
New Mexico,NM,cl-cdd,0.2,-0.1,-2,-2.1
New Mexico,NM,cl-don,0,-0.3,-0.3,-1.4
New Mexico,NM,cl-mem,0.2,-0.4,-0.2,-0.6
New Mexico,NM,cl-np,0.5,0.6,0.5,0.5
New Mexico,NM,cl-npo,0.6,0.6,0.6,0.5
New Mexico,NM,cl-porg,0.7,0.7,0.7,0.7
New Mexico,NM,cl-rel,0.7,0.9,-0.4,-0.4
New Mexico,NM,cl-ta,1.8,0.8,-0.1,-0.4
New Mexico,NM,cl-tfn,0.3,2,-0.7,-0.5
New Mexico,NM,cl-vol,0.2,0.9,-0.8,-0.8
New Mexico,NM,cv-pm,3.6,2.9,3.8,2.4
New Mexico,NM,fg-act,-0.5,-0.9,0.1,0.8
New Mexico,NM,fg-br,1.9,1.3,0.1,-0.7
New Mexico,NM,fg-play,2.9,2.8,1.9,2.3
New Mexico,NM,fg-read,-0.2,1.6,-0.5,0.5
New Mexico,NM,fg-sch,3,2.6,1.4,2.1
New Mexico,NM,fg-yorg,0.6,0.6,0.4,0.7
New Mexico,NM,fh-eat,5.5,3.8,6.1,3.6
New Mexico,NM,fh-ed,0.8,0.5,-1.4,0.3
New Mexico,NM,fh-ma,0.5,0.3,-0.3,-0.6
New Mexico,NM,fh-read,2.9,1.1,0.2,0.1
New Mexico,NM,fh-spf,0.8,0.5,0.7,0.8
New Mexico,NM,fh-time,0.8,0.7,-0.1,-0.7
New Mexico,NM,fh-tv,1,1,0,0
New Mexico,NM,fh-uw,-0.9,-0.9,-1,-1
New Mexico,NM,sc-born,1,1.2,1.2,0.9
New Mexico,NM,sc-eng-a,0,0.3,0.5,0.5
New Mexico,NM,sc-eng-c,0,0.2,0.3,-0.3
New Mexico,NM,sc-mid,0.9,1,1.2,1.4
New Mexico,NM,sm-em,1.7,1.7,1.7,1.7
New Mexico,NM,sm-grad,0.2,0.5,0.8,2
New Mexico,NM,sm-hr,2.7,2.3,2.6,3.4
New Mexico,NM,sm-neet,-1.9,-2.1,0.1,0.9
New Mexico,NM,st-fc,2.7,3.1,1.7,4.2
New Mexico,NM,st-fc trust,1.7,0.2,1.9,2.6
New Mexico,NM,st-fcc,1.7,1.4,2.5,3
New Mexico,NM,st-vc,0.1,-0.8,-2.4,-1.7
New York,NY,Civic Engagement,4.8,3.7,7.5,4.7
New York,NY,Community Life,4.8,6,2.3,-1
New York,NY,Family Health,7.5,7.2,5.6,8.7
New York,NY,Future Generations,10.4,9.5,7.7,5.5
New York,NY,Social Cohesion,0,-0.7,-0.5,-1.7
New York,NY,Social Mobility,4,6.3,8.2,9.1
New York,NY,Social Trust,5.5,6.6,9.1,8.1
New York,NY,Total,37.1,38.6,39.9,33.4
New York,NY,ce-ao,2.5,2.5,2.3,2.4
New York,NY,ce-vt,0.7,0,3.4,0.3
New York,NY,cl-cdd,1.9,1.7,-1.3,-1.5
New York,NY,cl-don,0.1,0.4,0.3,-0.3
New York,NY,cl-mem,0.5,0.7,1,1.2
New York,NY,cl-np,1.1,1.7,1.4,1.3
New York,NY,cl-npo,1,1.2,1,0.7
New York,NY,cl-porg,0.8,0.8,0.8,0.7
New York,NY,cl-rel,0.5,0.1,-1.2,-1.2
New York,NY,cl-ta,1,0.5,0,-0.9
New York,NY,cl-tfn,1.3,1.8,0.7,-1.3
New York,NY,cl-vol,-0.5,0.6,-0.3,0.1
New York,NY,cv-pm,1.7,1.1,1.8,2
New York,NY,fg-act,1.8,0.8,1.7,0.4
New York,NY,fg-br,1.3,1,0.5,-0.3
New York,NY,fg-play,1.2,0.9,0.7,0.6
New York,NY,fg-read,1.8,0.8,2.6,3.7
New York,NY,fg-sch,3.3,3.2,3.2,2.5
New York,NY,fg-yorg,1.1,1.2,0.8,0.9
New York,NY,fh-eat,1.1,1.1,3.2,3.3
New York,NY,fh-ed,0.2,1.2,-1.8,1.6
New York,NY,fh-ma,0.1,0,-0.1,-0.4
New York,NY,fh-read,2.5,1.6,0.9,1.3
New York,NY,fh-spf,1.9,2,2.5,2.4
New York,NY,fh-time,0.8,0.2,0.5,0.5
New York,NY,fh-tv,1.2,1.2,0,0
New York,NY,fh-uw,0.9,1.2,1.4,1.5
New York,NY,sc-born,2.8,2.7,2.7,2.5
New York,NY,sc-eng-a,-1.7,-1.7,-1.5,-1.5
New York,NY,sc-eng-c,-1.7,-2.1,-2.2,-3
New York,NY,sc-mid,0.7,0.4,0.4,0.3
New York,NY,sm-em,3.2,3.2,3.2,3.2
New York,NY,sm-grad,2.3,3,3.8,4.6
New York,NY,sm-hr,-1.5,-1.6,-1.3,-0.8
New York,NY,sm-neet,-0.1,1.7,2.5,2.1
New York,NY,st-fc,-0.1,0.6,2.1,1.6
New York,NY,st-fc trust,1.6,1.9,2.6,2.3
New York,NY,st-fcc,2.3,2.2,2.3,2.4
New York,NY,st-vc,1.8,1.9,2.1,1.8
North Carolina,NC,Civic Engagement,9.3,7,7,9.9
North Carolina,NC,Community Life,8.4,9.3,2.6,0
North Carolina,NC,Family Health,8,5.7,6.3,9.7
North Carolina,NC,Future Generations,4.6,2.9,2,1.4
North Carolina,NC,Social Cohesion,6.9,6.9,7.5,6.2
North Carolina,NC,Social Mobility,2.5,4.7,7.5,10
North Carolina,NC,Social Trust,10.1,9.2,11.9,12.9
North Carolina,NC,Total,49.8,45.7,44.8,50
North Carolina,NC,ce-ao,2.1,2.1,2,2
North Carolina,NC,ce-vt,5.4,4.7,3.4,6
North Carolina,NC,cl-cdd,1.6,1.1,-1.6,-1.8
North Carolina,NC,cl-don,1.2,1.4,0.3,0.1
North Carolina,NC,cl-mem,0.7,1.4,0.9,1
North Carolina,NC,cl-np,1,1.1,0.5,0.5
North Carolina,NC,cl-npo,0.6,0.7,0.6,0.6
North Carolina,NC,cl-porg,0.8,0.8,0.8,0.7
North Carolina,NC,cl-rel,2.5,1.3,0.2,0.2
North Carolina,NC,cl-ta,1.2,0.6,0.5,-0.8
North Carolina,NC,cl-tfn,0.7,0.8,-0.3,-1.9
North Carolina,NC,cl-vol,0.7,2.3,-0.3,0
North Carolina,NC,cv-pm,1.8,0.1,1.5,1.9
North Carolina,NC,fg-act,0.9,0.9,1.2,0.4
North Carolina,NC,fg-br,1.4,1,0.4,0.2
North Carolina,NC,fg-play,0.8,0.7,0.9,0.8
North Carolina,NC,fg-read,2.2,1.2,1.2,0.3
North Carolina,NC,fg-sch,0.5,-0.1,-0.2,-0.4
North Carolina,NC,fg-yorg,0.5,0.4,0.2,0.4
North Carolina,NC,fh-eat,2.5,0.5,3.6,3.7
North Carolina,NC,fh-ed,0,0.9,-0.4,2.7
North Carolina,NC,fh-ma,1.1,0.9,1.1,1
North Carolina,NC,fh-read,1.8,1.2,1,1.1
North Carolina,NC,fh-spf,0.5,0.6,0.8,1.1
North Carolina,NC,fh-time,1.3,0.8,0.5,0.8
North Carolina,NC,fh-tv,1.2,1.2,0,0
North Carolina,NC,fh-uw,0.7,0.8,0.9,0.9
North Carolina,NC,sc-born,1.9,1.8,1.6,1.1
North Carolina,NC,sc-eng-a,2.2,2.2,2.4,2.2
North Carolina,NC,sc-eng-c,1.4,1.6,1.9,1.3
North Carolina,NC,sc-mid,1.4,1.3,1.7,1.6
North Carolina,NC,sm-em,1.3,1.3,1.3,1.3
North Carolina,NC,sm-grad,0.6,1.3,2.2,3.5
North Carolina,NC,sm-hr,1.9,1.2,1.8,2.5
North Carolina,NC,sm-neet,-1.3,0.8,2.2,2.7
North Carolina,NC,st-fc,3,2.7,3.7,4.1
North Carolina,NC,st-fc trust,2.1,1.7,3.5,3.9
North Carolina,NC,st-fcc,2.7,2.6,2.8,3.1
North Carolina,NC,st-vc,2.3,2.3,1.9,1.8
North Dakota,ND,Civic Engagement,11.1,8.1,10.5,8.1
North Dakota,ND,Community Life,11.9,11.4,4.7,2.9
North Dakota,ND,Family Health,13.4,7.3,7.2,5
North Dakota,ND,Future Generations,9.1,17.6,13.1,12.4
North Dakota,ND,Social Cohesion,12.8,12.2,11.7,11.7
North Dakota,ND,Social Mobility,11.3,12.6,13.6,17.1
North Dakota,ND,Social Trust,9.7,10.3,8.2,12
North Dakota,ND,Total,79.2,79.4,69.1,69.2
North Dakota,ND,ce-ao,1.9,1.9,1.9,1.9
North Dakota,ND,ce-vt,3.1,3.2,4.5,2.7
North Dakota,ND,cl-cdd,-0.4,-0.7,-2.2,-2.3
North Dakota,ND,cl-don,1.9,2.7,1.7,1.3
North Dakota,ND,cl-mem,1.1,1.5,0.6,0.8
North Dakota,ND,cl-np,0.2,0.4,0.3,0.3
North Dakota,ND,cl-npo,0.6,0.6,0.6,0.5
North Dakota,ND,cl-porg,0.7,0.7,0.7,0.7
North Dakota,ND,cl-rel,1.7,0.6,-0.4,-0.4
North Dakota,ND,cl-ta,1.6,1.3,0.3,-0.2
North Dakota,ND,cl-tfn,3.4,1.3,0.5,-0.8
North Dakota,ND,cl-vol,1,2.8,0.7,0.9
North Dakota,ND,cv-pm,6.1,3,4,3.6
North Dakota,ND,fg-act,-0.5,-0.4,1,1.1
North Dakota,ND,fg-br,2.6,3.5,2.4,1.3
North Dakota,ND,fg-play,2.9,5.5,4.6,4.6
North Dakota,ND,fg-read,6.2,1.3,8.5,1.2
North Dakota,ND,fg-sch,0.3,2.2,1.3,1.8
North Dakota,ND,fg-yorg,0.3,0.6,0.4,0.6
North Dakota,ND,fh-eat,2.6,1.1,2.1,0.3
North Dakota,ND,fh-ed,2.3,2.1,1.3,1.2
North Dakota,ND,fh-ma,1.5,0.8,1,0.7
North Dakota,ND,fh-read,3.4,0.9,1.6,1
North Dakota,ND,fh-spf,-0.1,0,-0.8,-0.8
North Dakota,ND,fh-time,1.7,0.2,0.6,0.9
North Dakota,ND,fh-tv,1.2,1.2,0,0
North Dakota,ND,fh-uw,2.1,2.2,2.6,2.5
North Dakota,ND,sc-born,3.4,2.8,2.5,2.4
North Dakota,ND,sc-eng-a,3.7,3.6,3.5,3.4
North Dakota,ND,sc-eng-c,3.5,3.9,3.7,3.7
North Dakota,ND,sc-mid,2.2,1.9,2.1,2.2
North Dakota,ND,sm-em,5,5,5,5
North Dakota,ND,sm-grad,0.4,1.2,1.6,2.5
North Dakota,ND,sm-hr,3,1.7,1.8,3
North Dakota,ND,sm-neet,2.9,4.7,5.2,6.5
North Dakota,ND,st-fc,2.2,0.3,0.6,3.3
North Dakota,ND,st-fc trust,2.9,3.6,3.4,3.2
North Dakota,ND,st-fcc,1.3,3.2,1.5,2.5
North Dakota,ND,st-vc,3.2,3.1,2.7,3
Ohio,OH,Civic Engagement,5.2,5.5,10.5,7.2
Ohio,OH,Community Life,5.3,10.1,2.1,2
Ohio,OH,Family Health,7.6,4.1,5.1,3.7
Ohio,OH,Future Generations,7.3,5.7,5.6,4
Ohio,OH,Social Cohesion,12.4,12.4,12.2,11.8
Ohio,OH,Social Mobility,4,5.3,7.3,8.2
Ohio,OH,Social Trust,8.9,10.9,12.5,12.1
Ohio,OH,Total,50.7,54,55.4,49
Ohio,OH,ce-ao,1.9,2,2,1.9
Ohio,OH,ce-vt,2.7,2.9,5.9,3.7
Ohio,OH,cl-cdd,0.9,0.4,-2,-2.2
Ohio,OH,cl-don,0.1,2.1,0.2,1.1
Ohio,OH,cl-mem,0.2,0.6,0.4,0.8
Ohio,OH,cl-np,0.7,1.1,0.8,1.5
Ohio,OH,cl-npo,0.7,0.8,0.7,0.7
Ohio,OH,cl-porg,0.7,0.8,0.7,1.9
Ohio,OH,cl-rel,0.9,1.2,-0.4,-0.4
Ohio,OH,cl-ta,1.3,0.6,0.2,-1.3
Ohio,OH,cl-tfn,0.7,1.9,0.3,-1.7
Ohio,OH,cl-vol,0.5,2,0,1
Ohio,OH,cv-pm,0.6,0.6,2.6,1.5
Ohio,OH,fg-act,0.9,1.8,0.6,0.4
Ohio,OH,fg-br,1,1,0.6,0
Ohio,OH,fg-play,1,0.7,1.2,0.8
Ohio,OH,fg-read,1.6,0.9,1.3,1.1
Ohio,OH,fg-sch,2.5,1.5,1.7,1.2
Ohio,OH,fg-yorg,0.4,0.6,0.3,0.8
Ohio,OH,fh-eat,1.9,0.3,2.5,0.8
Ohio,OH,fh-ed,-0.1,0.4,-0.2,0.4
Ohio,OH,fh-ma,0.8,0.6,0.4,0.2
Ohio,OH,fh-read,2.8,0.8,1.3,1.3
Ohio,OH,fh-spf,0.4,0.4,0.4,0.3
Ohio,OH,fh-time,1.5,1.2,1,0.7
Ohio,OH,fh-tv,1.2,1.2,0,0
Ohio,OH,fh-uw,0.3,0.4,0.6,0.6
Ohio,OH,sc-born,4.5,4.6,4.5,4.4
Ohio,OH,sc-eng-a,3.3,3.3,3.2,3.1
Ohio,OH,sc-eng-c,3,3.1,2.9,2.7
Ohio,OH,sc-mid,1.5,1.6,1.6,1.5
Ohio,OH,sm-em,0.6,0.6,0.6,0.6
Ohio,OH,sm-grad,-0.1,0.6,1.3,2.1
Ohio,OH,sm-hr,2.6,2.1,2.5,3
Ohio,OH,sm-neet,0.9,2,2.9,2.5
Ohio,OH,st-fc,2.2,3,3.7,3.1
Ohio,OH,st-fc trust,2.9,2.8,3.1,3.6
Ohio,OH,st-fcc,1.1,2.4,2.9,2.6
Ohio,OH,st-vc,2.7,2.7,2.7,2.8
Oklahoma,OK,Civic Engagement,0.9,3.6,3.3,1
Oklahoma,OK,Community Life,7.7,8.2,3.3,0.4
Oklahoma,OK,Family Health,11.1,5.8,3.1,5.5
Oklahoma,OK,Future Generations,7.3,7,6,4.1
Oklahoma,OK,Social Cohesion,9.3,9,9.4,9
Oklahoma,OK,Social Mobility,2.6,4.2,4.8,6.7
Oklahoma,OK,Social Trust,3.3,5.3,7.1,8.8
Oklahoma,OK,Total,42.1,43.1,36.9,35.6
Oklahoma,OK,ce-ao,1.9,2,2.1,2.1
Oklahoma,OK,ce-vt,-2.2,-0.3,0.5,-1.8
Oklahoma,OK,cl-cdd,0.4,0.2,-1.9,-2
Oklahoma,OK,cl-don,-0.3,1.2,0.1,0.7
Oklahoma,OK,cl-mem,0.5,0.3,0.3,-0.2
Oklahoma,OK,cl-np,1.3,1.1,0.8,0.7
Oklahoma,OK,cl-npo,0.7,0.8,0.6,0.6
Oklahoma,OK,cl-porg,0.7,0.7,0.7,0.7
Oklahoma,OK,cl-rel,2.6,1.8,0.8,0.8
Oklahoma,OK,cl-ta,2,1.2,0.4,-0.8
Oklahoma,OK,cl-tfn,0.9,0.2,0.3,-2.1
Oklahoma,OK,cl-vol,0.6,1.8,-0.1,0.9
Oklahoma,OK,cv-pm,1.2,1.9,0.7,0.8
Oklahoma,OK,fg-act,2.6,0.3,2.8,-0.3
Oklahoma,OK,fg-br,2.5,2.3,1.3,0.8
Oklahoma,OK,fg-play,1.5,1.1,1.5,1
Oklahoma,OK,fg-read,1.6,-0.1,1,1.5
Oklahoma,OK,fg-sch,0.4,0.5,0.4,0.1
Oklahoma,OK,fg-yorg,0.5,0.7,0.7,0.8
Oklahoma,OK,fh-eat,3.2,1.1,2.3,3.3
Oklahoma,OK,fh-ed,1.7,0.8,-0.5,0.1
Oklahoma,OK,fh-ma,1.4,1.1,1.1,0.8
Oklahoma,OK,fh-read,2.7,0.3,-0.7,-0.2
Oklahoma,OK,fh-spf,0.3,0.6,0.6,0.8
Oklahoma,OK,fh-time,1.2,1.2,0.5,1.4
Oklahoma,OK,fh-tv,1.2,1.2,0,0
Oklahoma,OK,fh-uw,0.6,0.6,0.3,0.2
Oklahoma,OK,sc-born,2.4,2.3,2.3,2.1
Oklahoma,OK,sc-eng-a,2.6,2.5,2.5,2.5
Oklahoma,OK,sc-eng-c,2.4,2.5,2.8,2.5
Oklahoma,OK,sc-mid,1.9,1.8,1.8,1.8
Oklahoma,OK,sm-em,1.9,1.9,1.9,1.9
Oklahoma,OK,sm-grad,-0.3,-0.1,0.4,1.1
Oklahoma,OK,sm-hr,2.2,1.7,1.9,2.3
Oklahoma,OK,sm-neet,-1.1,0.7,0.7,1.4
Oklahoma,OK,st-fc,1,2.5,2.3,2.1
Oklahoma,OK,st-fc trust,0.5,0.9,2.4,2.4
Oklahoma,OK,st-fcc,0.5,0.4,1,2.7
Oklahoma,OK,st-vc,1.2,1.5,1.4,1.6
Oregon,OR,Civic Engagement,11.7,10.9,13.1,10.3
Oregon,OR,Community Life,11.4,12.4,3.5,3.4
Oregon,OR,Family Health,13.1,8.1,8.6,8.1
Oregon,OR,Future Generations,8.4,6.6,5.5,5.2
Oregon,OR,Social Cohesion,3.8,4.1,5,4.7
Oregon,OR,Social Mobility,1.2,4.9,6.8,8.5
Oregon,OR,Social Trust,13.4,13.2,14.5,14.7
Oregon,OR,Total,62.9,60.3,57,54.9
Oregon,OR,ce-ao,2,2.1,2,2
Oregon,OR,ce-vt,4.8,4.2,7.7,6.2
Oregon,OR,cl-cdd,2,1.7,-1.1,-1.4
Oregon,OR,cl-don,1.7,2.6,1.8,1.5
Oregon,OR,cl-mem,1.8,2.8,1,1.9
Oregon,OR,cl-np,0.5,0.5,0.2,0.3
Oregon,OR,cl-npo,0.6,0.7,0.6,0.6
Oregon,OR,cl-porg,0.8,0.8,0.7,0.7
Oregon,OR,cl-rel,0.5,0.1,-1.6,-1.6
Oregon,OR,cl-ta,1.6,1.1,0.2,-0.7
Oregon,OR,cl-tfn,2.7,0.6,-0.1,-0.8
Oregon,OR,cl-vol,1.6,3.8,0.8,1.8
Oregon,OR,cv-pm,4.9,4.7,3.4,2.1
Oregon,OR,fg-act,2,2.5,0.6,1.4
Oregon,OR,fg-br,0.7,0.4,-0.7,-1.5
Oregon,OR,fg-play,2.4,2.1,1.9,1.6
Oregon,OR,fg-read,2.2,3.4,2,1.9
Oregon,OR,fg-sch,1.1,0.5,1.5,1.2
Oregon,OR,fg-yorg,1.4,1.4,0.9,2.1
Oregon,OR,fh-eat,3.2,0.7,4.5,1.3
Oregon,OR,fh-ed,1.7,1.5,-1.4,0.3
Oregon,OR,fh-ma,1.1,1.1,1,0.8
Oregon,OR,fh-read,3.4,1,1.7,2.2
Oregon,OR,fh-spf,0.8,1.2,1.7,1.6
Oregon,OR,fh-time,1.3,1.3,0.8,1.8
Oregon,OR,fh-tv,1.2,1.2,0,0
Oregon,OR,fh-uw,1.5,1.5,1.7,1.5
Oregon,OR,sc-born,0.1,0,0,-0.1
Oregon,OR,sc-eng-a,1.6,1.7,1.9,2
Oregon,OR,sc-eng-c,0.3,0.7,1,0.9
Oregon,OR,sc-mid,1.8,1.7,2.1,1.9
Oregon,OR,sm-em,0.5,0.5,0.5,0.5
Oregon,OR,sm-grad,1.3,2.1,2.8,3.7
Oregon,OR,sm-hr,0.2,0.5,1.5,1.9
Oregon,OR,sm-neet,-0.8,1.8,1.9,2.3
Oregon,OR,st-fc,3.8,3.7,4.6,4.5
Oregon,OR,st-fc trust,3.6,3.5,4,4.4
Oregon,OR,st-fcc,2.8,3,3.2,3.4
Oregon,OR,st-vc,3.2,3,2.8,2.5
Pennsylvania,PA,Civic Engagement,6.1,5.3,10.9,11.2
Pennsylvania,PA,Community Life,7.4,8.6,3,1.4
Pennsylvania,PA,Family Health,8.7,6.8,4.4,6.8
Pennsylvania,PA,Future Generations,4.3,2.7,1.8,1.4
Pennsylvania,PA,Social Cohesion,10.6,10.4,9.7,9.1
Pennsylvania,PA,Social Mobility,8,9.2,11.6,13.2
Pennsylvania,PA,Social Trust,6.9,7.9,9.9,12
Pennsylvania,PA,Total,51.9,50.8,51.4,55
Pennsylvania,PA,ce-ao,2,2,2,2
Pennsylvania,PA,ce-vt,2,2.5,6,6.5
Pennsylvania,PA,cl-cdd,1.1,0.8,-1.8,-2
Pennsylvania,PA,cl-don,0.5,2.2,0.9,1.4
Pennsylvania,PA,cl-mem,0.5,0.9,1,1.1
Pennsylvania,PA,cl-np,1.2,2.2,1.8,1.4
Pennsylvania,PA,cl-npo,0.8,0.9,0.8,0.9
Pennsylvania,PA,cl-porg,0.9,0.8,0.9,0.7
Pennsylvania,PA,cl-rel,1.3,0.7,-0.7,-0.7
Pennsylvania,PA,cl-ta,1.2,0.5,0.1,-1.4
Pennsylvania,PA,cl-tfn,1.3,0.3,-0.4,-1.5
Pennsylvania,PA,cl-vol,0.9,2.2,0.4,1
Pennsylvania,PA,cv-pm,2.1,0.9,3,2.7
Pennsylvania,PA,fg-act,1.2,1.1,1.3,1.3
Pennsylvania,PA,fg-br,0.4,0.2,-0.3,-0.8
Pennsylvania,PA,fg-play,0.3,-0.2,-0.2,0.1
Pennsylvania,PA,fg-read,0.5,1.8,0.7,0.7
Pennsylvania,PA,fg-sch,1.6,1.3,1.3,1.2
Pennsylvania,PA,fg-yorg,0.6,0.6,0.4,0.4
Pennsylvania,PA,fh-eat,1.2,0.7,2,1.1
Pennsylvania,PA,fh-ed,0.5,0.8,-0.8,1.2
Pennsylvania,PA,fh-ma,1.1,1,0.7,0.6
Pennsylvania,PA,fh-read,3.4,1,0.9,1.5
Pennsylvania,PA,fh-spf,0.9,1.1,1,1.2
Pennsylvania,PA,fh-time,1.1,1.4,0.2,1
Pennsylvania,PA,fh-tv,1.2,1.2,0,0
Pennsylvania,PA,fh-uw,0.7,0.8,1.1,1.3
Pennsylvania,PA,sc-born,4.4,4.2,4,3.8
Pennsylvania,PA,sc-eng-a,2.6,2.5,2.4,2.3
Pennsylvania,PA,sc-eng-c,2.1,2.2,2,1.6
Pennsylvania,PA,sc-mid,1.5,1.5,1.4,1.4
Pennsylvania,PA,sm-em,2.9,2.9,2.9,2.9
Pennsylvania,PA,sm-grad,0.6,1.4,2.2,3.1
Pennsylvania,PA,sm-hr,3.7,3.3,3.3,3.9
Pennsylvania,PA,sm-neet,0.9,1.7,3.3,3.3
Pennsylvania,PA,st-fc,1.5,1.7,2.9,3.1
Pennsylvania,PA,st-fc trust,1.8,2,2.5,3.3
Pennsylvania,PA,st-fcc,1.6,1.6,1.8,2.6
Pennsylvania,PA,st-vc,2.1,2.6,2.6,3
Rhode Island,RI,Civic Engagement,8.9,5.9,12.1,6.6
Rhode Island,RI,Community Life,6,5.9,8.5,-0.8
Rhode Island,RI,Family Health,4.7,6.5,1.5,4.3
Rhode Island,RI,Future Generations,3.3,3.5,1.6,2.8
Rhode Island,RI,Social Cohesion,3.8,5.3,5,4.7
Rhode Island,RI,Social Mobility,7.5,9.4,11.8,15.1
Rhode Island,RI,Social Trust,10.8,9,12.7,11.5
Rhode Island,RI,Total,45.1,45.6,53.2,44.2
Rhode Island,RI,ce-ao,2,2,2,2.3
Rhode Island,RI,ce-vt,2.4,1.5,4.2,2.4
Rhode Island,RI,cl-cdd,1.8,1.5,-1.5,-1.8
Rhode Island,RI,cl-don,1.3,2.3,1.3,0.7
Rhode Island,RI,cl-mem,0.3,-0.2,0.1,-0.7
Rhode Island,RI,cl-np,0.8,0.5,0.3,0.3
Rhode Island,RI,cl-npo,0.8,1,0.9,1.1
Rhode Island,RI,cl-porg,0.8,0.8,0.8,0.7
Rhode Island,RI,cl-rel,0.2,0.9,-0.7,-0.7
Rhode Island,RI,cl-ta,1.2,-1.3,-0.6,-0.8
Rhode Island,RI,cl-tfn,1.1,0.7,7.1,-0.4
Rhode Island,RI,cl-vol,0.2,1.6,-0.4,-0.6
Rhode Island,RI,cv-pm,4.5,2.4,6,1.9
Rhode Island,RI,fg-act,3.6,0.7,3.6,-1.3
Rhode Island,RI,fg-br,-0.3,-0.3,-1,-1.5
Rhode Island,RI,fg-play,-0.7,-0.2,-0.4,-0.5
Rhode Island,RI,fg-read,-0.7,0.8,2.7,4.8
Rhode Island,RI,fg-sch,1.7,1.5,1.1,2.3
Rhode Island,RI,fg-yorg,1.5,1.4,1.3,1.6
Rhode Island,RI,fh-eat,0.9,0.5,2.4,0.5
Rhode Island,RI,fh-ed,0.3,2,-1.3,0.6
Rhode Island,RI,fh-ma,0.1,-0.1,0.2,-0.1
Rhode Island,RI,fh-read,2.9,1.5,0.4,1.5
Rhode Island,RI,fh-spf,0.7,0.7,0.9,1.6
